#chan	code	gain	vt50	innse	comment
   0	  4200	76.6	100.4	1255	high gain
   1	     0	74.3	102.6	1128	OK
   2	     0	73.4	102.7	1076	OK
   3	     0	72.5	102.3	1094	OK
   4	     0	72.9	101.2	1041	OK
   5	     0	72.4	99.2	1061	OK
   6	     0	71.7	102.8	1078	OK
   7	     0	71.8	102.1	1060	OK
   8	     0	70.7	100.6	1065	OK
   9	     0	71.7	102.5	1058	OK
  10	     0	72.0	102.7	1043	OK
  11	     0	70.4	100.9	1053	OK
  12	     0	70.8	100.5	1064	OK
  13	     0	70.8	100.8	1083	OK
  14	     0	72.0	101.2	1069	OK
  15	     0	73.1	101.8	1057	OK
  16	     0	70.1	100.1	1067	OK
  17	     0	72.3	101.9	1074	OK
  18	     0	73.8	102.5	1074	OK
  19	     0	69.7	99.3	1074	OK
  20	     0	70.9	99.7	1063	OK
  21	     0	71.0	100.6	1068	OK
  22	     0	72.5	100.2	1045	OK
  23	     0	72.5	101.9	1089	OK
  24	     0	71.6	102.2	1063	OK
  25	     0	72.8	101.7	1078	OK
  26	     0	71.4	99.0	1071	OK
  27	     0	72.5	101.4	1056	OK
  28	     0	72.8	99.8	1075	OK
  29	     0	73.5	104.3	1072	OK
  30	     0	70.9	99.9	1047	OK
  31	     0	70.8	100.6	1082	OK
  32	     0	69.7	99.4	1090	OK
  33	     0	69.9	98.8	1104	OK
  34	     0	70.4	100.2	1103	OK
  35	     0	72.5	100.8	1082	OK
  36	     0	71.2	99.9	1098	OK
  37	     0	74.1	101.2	1077	OK
  38	     0	70.9	99.7	1096	OK
  39	     0	72.6	103.5	1094	OK
  40	     0	71.7	102.0	1096	OK
  41	     0	70.7	100.7	1110	OK
  42	     0	69.9	98.2	1090	OK
  43	     0	70.6	98.7	1080	OK
  44	     0	70.1	98.8	1106	OK
  45	     0	70.9	98.6	1093	OK
  46	     0	70.6	99.0	1107	OK
  47	     0	71.8	102.6	1081	OK
  48	     0	73.9	101.1	1107	OK
  49	     0	72.6	100.9	1109	OK
  50	     0	71.7	101.5	1091	OK
  51	     0	74.3	103.1	1091	OK
  52	     0	70.6	101.6	1061	OK
  53	     0	72.7	102.5	1089	OK
  54	     0	71.4	99.5	1083	OK
  55	     0	71.4	98.5	1090	OK
  56	     0	71.7	103.3	1093	OK
  57	     0	72.8	99.9	1083	OK
  58	     0	70.5	98.8	1122	OK
  59	     0	72.1	99.0	1097	OK
  60	     0	70.2	100.4	1122	OK
  61	     0	72.4	102.5	1093	OK
  62	     0	71.7	100.7	1092	OK
  63	     0	71.2	102.1	1110	OK
  64	     0	71.4	100.6	1096	OK
  65	     0	72.8	101.6	1112	OK
  66	     0	71.8	100.4	1081	OK
  67	     0	69.2	98.3	1107	OK
  68	     0	70.1	99.6	1110	OK
  69	     0	71.6	100.6	1100	OK
  70	     0	69.3	99.5	1112	OK
  71	     0	73.1	101.5	1117	OK
  72	     0	69.7	100.7	1110	OK
  73	     0	72.3	100.7	1108	OK
  74	     0	72.1	100.1	1130	OK
  75	     0	71.3	100.6	1123	OK
  76	     0	73.8	102.7	1112	OK
  77	     0	73.7	103.1	1098	OK
  78	     0	72.5	102.8	1097	OK
  79	     0	71.5	99.9	1112	OK
  80	     0	70.3	99.0	1112	OK
  81	     0	70.4	99.5	1098	OK
  82	     0	71.7	99.7	1107	OK
  83	     0	72.3	101.8	1098	OK
  84	     0	72.6	99.9	1099	OK
  85	     0	69.6	100.2	1080	OK
  86	     0	69.6	99.9	1101	OK
  87	     0	70.2	98.9	1094	OK
  88	     0	70.6	98.0	1124	OK
  89	     0	70.7	99.2	1093	OK
  90	     0	72.0	100.3	1113	OK
  91	     0	71.8	99.2	1104	OK
  92	     0	72.6	103.0	1126	OK
  93	     0	70.3	101.9	1097	OK
  94	     0	71.6	102.6	1112	OK
  95	     0	71.8	101.1	1104	OK
  96	     0	70.3	100.2	1124	OK
  97	     0	70.6	104.2	1080	OK
  98	     0	70.2	97.8	1117	OK
  99	     0	71.8	101.7	1110	OK
 100	     0	68.8	97.0	1120	OK
 101	     0	71.6	100.7	1100	OK
 102	     0	71.5	99.2	1101	OK
 103	     0	71.6	100.9	1100	OK
 104	     0	72.6	102.1	1104	OK
 105	     0	71.6	103.3	1082	OK
 106	     0	73.3	101.3	1092	OK
 107	     0	71.9	99.8	1099	OK
 108	     0	72.1	101.3	1085	OK
 109	     0	70.2	100.3	1127	OK
 110	     0	70.5	99.8	1131	OK
 111	     0	70.2	100.1	1078	OK
 112	     0	73.4	104.5	1106	OK
 113	     0	71.6	101.5	1104	OK
 114	     0	74.3	104.5	1109	OK
 115	     0	70.6	98.6	1086	OK
 116	     0	68.1	98.1	1110	OK
 117	     0	70.9	98.5	1119	OK
 118	     0	70.8	101.2	1084	OK
 119	     0	69.9	100.7	1127	OK
 120	     0	73.4	102.5	1096	OK
 121	     0	71.5	103.1	1133	OK
 122	     0	72.7	103.1	1088	OK
 123	     0	71.9	102.0	1126	OK
 124	     0	74.4	105.3	1102	OK
 125	     0	72.9	101.3	1069	OK
 126	     0	72.8	101.0	1095	OK
 127	     0	72.4	102.3	1095	OK
 128	     0	70.9	98.3	1154	OK
 129	     0	70.3	99.1	1110	OK
 130	     0	70.5	100.7	1128	OK
 131	     0	68.1	95.9	1120	OK
 132	     0	70.5	97.8	1111	OK
 133	     0	70.0	99.3	1094	OK
 134	     0	71.4	101.3	1102	OK
 135	     0	69.9	98.5	1105	OK
 136	     0	69.7	100.2	1121	OK
 137	     0	71.0	101.5	1083	OK
 138	     0	70.0	99.3	1138	OK
 139	     0	68.5	97.2	1102	OK
 140	     0	72.1	101.8	1117	OK
 141	     0	68.2	97.5	1123	OK
 142	     0	70.7	99.7	1131	OK
 143	     0	68.6	98.1	1143	OK
 144	     0	70.7	101.9	1098	OK
 145	     0	72.5	100.3	1090	OK
 146	     0	68.8	97.1	1102	OK
 147	     0	67.1	97.0	1118	OK
 148	     0	70.2	97.7	1115	OK
 149	     0	71.1	101.2	1113	OK
 150	     0	68.7	97.9	1099	OK
 151	     0	70.3	100.7	1097	OK
 152	     0	69.1	96.2	1105	OK
 153	     0	70.0	101.7	1096	OK
 154	     0	68.6	97.6	1130	OK
 155	     0	69.4	97.4	1109	OK
 156	     0	71.7	100.3	1108	OK
 157	     0	68.7	99.9	1089	OK
 158	     0	69.4	97.0	1125	OK
 159	     0	70.2	99.7	1098	OK
 160	     0	71.4	100.3	1114	OK
 161	     0	71.5	101.3	1082	OK
 162	     0	71.2	100.4	1113	OK
 163	     0	68.3	98.0	1106	OK
 164	     0	68.1	97.2	1115	OK
 165	     0	69.5	100.2	1108	OK
 166	     0	68.6	95.4	1125	OK
 167	     0	69.6	100.0	1116	OK
 168	     0	71.9	100.7	1128	OK
 169	     0	70.2	95.3	1114	OK
 170	     0	70.6	101.6	1126	OK
 171	     0	67.9	95.7	1128	OK
 172	     0	69.8	97.7	1113	OK
 173	     0	72.6	100.0	1122	OK
 174	     0	69.8	99.5	1113	OK
 175	     0	68.3	96.9	1104	OK
 176	     0	68.9	98.0	1122	OK
 177	     0	70.6	100.5	1121	OK
 178	     0	67.5	95.9	1137	OK
 179	     0	67.0	97.8	1083	OK
 180	     0	70.1	98.0	1124	OK
 181	     0	70.7	98.3	1110	OK
 182	     0	71.8	99.0	1130	OK
 183	     0	70.2	99.8	1112	OK
 184	     0	69.8	96.2	1109	OK
 185	     0	69.6	99.9	1107	OK
 186	     0	70.7	99.8	1084	OK
 187	     0	72.5	99.8	1119	OK
 188	     0	70.6	101.1	1120	OK
 189	     0	69.4	99.5	1123	OK
 190	     0	70.5	99.0	1154	OK
 191	     0	71.0	100.5	1101	OK
 192	     0	70.8	99.9	1118	OK
 193	     0	71.9	102.0	1099	OK
 194	     0	70.5	101.1	1107	OK
 195	     0	71.1	100.7	1096	OK
 196	     0	72.3	102.1	1095	OK
 197	     0	69.4	96.8	1085	OK
 198	     0	71.5	99.6	1109	OK
 199	     0	70.6	99.3	1097	OK
 200	     0	72.5	100.9	1088	OK
 201	     0	70.5	100.2	1096	OK
 202	     0	67.3	94.7	1092	OK
 203	     0	72.9	101.1	1102	OK
 204	     0	70.5	99.3	1090	OK
 205	     0	71.0	101.5	1094	OK
 206	     0	71.5	102.9	1121	OK
 207	     0	69.9	97.5	1112	OK
 208	     0	70.1	97.8	1095	OK
 209	     0	69.5	98.0	1092	OK
 210	     0	72.1	102.8	1079	OK
 211	     0	70.8	100.3	1076	OK
 212	     0	72.3	99.5	1088	OK
 213	     0	71.5	102.3	1116	OK
 214	     0	71.3	99.9	1087	OK
 215	     0	68.4	97.9	1092	OK
 216	     0	72.0	103.0	1122	OK
 217	     0	71.2	101.1	1057	OK
 218	     0	72.3	101.4	1098	OK
 219	     0	71.0	99.0	1085	OK
 220	     0	72.2	101.1	1096	OK
 221	     0	69.2	98.3	1105	OK
 222	     0	72.3	103.1	1100	OK
 223	     0	70.7	99.0	1094	OK
 224	     0	70.4	100.2	1114	OK
 225	     0	70.6	99.1	1103	OK
 226	     0	69.8	98.5	1066	OK
 227	     0	69.3	96.8	1072	OK
 228	     0	72.0	99.3	1090	OK
 229	     0	69.4	97.1	1078	OK
 230	     0	70.5	99.5	1101	OK
 231	     0	68.3	97.2	1088	OK
 232	     0	70.0	100.9	1079	OK
 233	     0	69.4	98.2	1091	OK
 234	     0	71.5	100.0	1083	OK
 235	     0	70.5	99.2	1087	OK
 236	     0	71.7	99.3	1083	OK
 237	     0	71.9	102.4	1110	OK
 238	     0	70.9	100.2	1095	OK
 239	     0	69.5	98.1	1122	OK
 240	     0	74.1	102.6	1079	OK
 241	     0	70.7	101.6	1125	OK
 242	     0	70.6	99.0	1115	OK
 243	     0	70.8	100.9	1091	OK
 244	     0	70.8	99.6	1094	OK
 245	     0	70.8	98.9	1088	OK
 246	     0	71.2	100.9	1095	OK
 247	     0	72.8	100.0	1081	OK
 248	     0	74.8	103.4	1077	OK
 249	     0	70.9	100.1	1069	OK
 250	     0	71.1	101.6	1069	OK
 251	     0	72.3	99.7	1119	OK
 252	     0	73.0	100.4	1124	OK
 253	     0	74.3	101.5	1092	OK
 254	     0	71.1	99.2	1095	OK
 255	     0	71.6	102.2	1098	OK
 256	     0	72.9	100.6	1087	OK
 257	     0	73.2	102.4	1082	OK
 258	     0	72.5	103.6	1094	OK
 259	     0	74.0	105.8	1097	OK
 260	     0	70.1	100.2	1094	OK
 261	     0	75.1	104.6	1103	OK
 262	     0	69.6	100.7	1094	OK
 263	     0	72.1	103.7	1092	OK
 264	     0	72.4	103.6	1103	OK
 265	     0	70.7	102.1	1097	OK
 266	     0	71.8	101.7	1096	OK
 267	     0	71.2	101.2	1105	OK
 268	     0	72.5	102.9	1103	OK
 269	     0	72.8	103.5	1080	OK
 270	     0	72.2	101.0	1077	OK
 271	     0	71.1	99.6	1063	OK
 272	     0	72.0	105.4	1088	OK
 273	     0	72.4	102.5	1085	OK
 274	     0	71.6	100.1	1077	OK
 275	     0	69.7	98.3	1074	OK
 276	     0	73.0	103.6	1073	OK
 277	     0	73.1	102.9	1094	OK
 278	     0	71.4	101.3	1079	OK
 279	     0	69.7	98.3	1098	OK
 280	     0	71.9	101.2	1091	OK
 281	     0	72.3	102.7	1097	OK
 282	     0	73.1	101.9	1082	OK
 283	     0	72.3	102.2	1061	OK
 284	     0	72.5	103.3	1082	OK
 285	     0	72.0	99.7	1091	OK
 286	     0	71.9	101.1	1094	OK
 287	     0	70.5	100.2	1087	OK
 288	     0	70.3	102.0	1087	OK
 289	     0	73.5	103.7	1096	OK
 290	     0	71.6	103.1	1114	OK
 291	     0	70.0	100.8	1072	OK
 292	     0	72.1	102.3	1085	OK
 293	     0	72.5	100.6	1101	OK
 294	     0	68.6	99.5	1091	OK
 295	     0	69.8	100.8	1077	OK
 296	     0	70.6	100.1	1104	OK
 297	     0	69.7	98.1	1122	OK
 298	     0	73.8	103.1	1078	OK
 299	     0	72.9	101.5	1102	OK
 300	     0	71.2	103.3	1094	OK
 301	     0	70.9	100.9	1093	OK
 302	     0	69.8	100.0	1104	OK
 303	     0	72.8	100.5	1097	OK
 304	     0	71.4	100.9	1100	OK
 305	     0	73.9	103.7	1121	OK
 306	   100	65.5	96.3	1103	low gain
 307	     0	71.4	101.3	1087	OK
 308	     0	71.5	101.8	1082	OK
 309	     0	72.9	100.9	1109	OK
 310	     0	72.2	103.8	1095	OK
