#chan	code	gain	vt50	innse	comment
   0	     4	64.9	99.3	4914	inefficient
   1	     4	61.8	102.9	4536	inefficient
   2	     4	60.6	81.7	4560	inefficient
   3	     4	63.9	112.2	4235	inefficient
   4	     4	62.8	110.3	4252	inefficient
   5	     4	63.5	73.3	4333	inefficient
   6	     4	62.5	96.8	4326	inefficient
   7	     4	61.6	98.5	4361	inefficient
   8	     4	64.2	113.8	4174	inefficient
   9	     4	61.4	98.3	4303	inefficient
  10	     4	61.1	103.0	4208	inefficient
  11	     4	62.5	103.6	4280	inefficient
  12	     4	63.0	89.3	4372	inefficient
  13	     4	63.0	93.5	4378	inefficient
  14	     4	60.5	84.4	4411	inefficient
  15	     4	62.3	82.2	4385	inefficient
  16	     4	36.9	86.3	7420	inefficient
  17	     4	36.9	118.7	6662	inefficient
  18	     4	62.3	113.7	4126	inefficient
  19	     4	62.2	118.9	4034	inefficient
  20	     4	62.5	91.5	4422	inefficient
  21	     4	63.6	96.8	4343	inefficient
  22	     4	62.5	111.1	4137	inefficient
  23	     4	62.1	88.6	4398	inefficient
  24	     4	63.5	108.2	4223	inefficient
  25	     4	63.4	118.1	4115	inefficient
  26	     4	62.8	110.7	4267	inefficient
  27	     4	62.1	105.0	4332	inefficient
  28	     4	60.7	100.0	4338	inefficient
  29	     4	61.5	92.4	4439	inefficient
  30	     4	60.5	88.0	4423	inefficient
  31	     4	62.0	119.4	4076	inefficient
  32	     4	61.0	88.7	4431	inefficient
  33	     4	61.8	120.7	3961	inefficient
  34	     4	63.2	86.2	4399	inefficient
  35	     4	62.5	103.5	4311	inefficient
  36	     4	62.0	83.2	4431	inefficient
  37	     4	61.4	93.2	4408	inefficient
  38	     4	61.0	63.8	4362	inefficient
  39	     4	62.4	101.4	4406	inefficient
  40	     4	64.8	89.3	4465	inefficient
  41	     4	61.8	131.5	3747	inefficient
  42	     4	62.0	101.8	4323	inefficient
  43	     4	62.1	93.0	4384	inefficient
  44	     4	60.8	97.3	4392	inefficient
  45	     4	62.5	103.5	4327	inefficient
  46	     4	62.4	91.6	4368	inefficient
  47	     4	61.8	78.2	4391	inefficient
  48	     4	62.0	95.0	4340	inefficient
  49	     4	61.3	79.5	4418	inefficient
  50	     4	62.5	74.2	4515	inefficient
  51	     4	62.1	99.7	4559	inefficient
  52	     4	61.1	103.0	4353	inefficient
  53	     4	63.6	89.3	4500	inefficient
  54	     4	62.4	89.2	4514	inefficient
  55	     4	63.5	134.9	3771	inefficient
  56	     4	60.5	104.6	4394	inefficient
  57	     4	63.0	97.0	4476	inefficient
  58	     4	60.6	100.5	4355	inefficient
  59	     4	60.4	79.7	4362	inefficient
  60	     4	62.3	91.4	4438	inefficient
  61	     4	62.4	90.2	4376	inefficient
  62	     4	61.4	109.8	4311	inefficient
  63	     4	61.8	82.7	4492	inefficient
  64	     4	63.5	105.0	4437	inefficient
  65	     4	61.1	96.0	4536	inefficient
  66	     4	63.6	120.2	4193	inefficient
  67	     4	61.9	85.8	4492	inefficient
  68	     4	61.5	91.1	4419	inefficient
  69	     4	59.4	105.2	4338	inefficient
  70	     4	62.1	103.6	4376	inefficient
  71	     4	60.6	92.9	4448	inefficient
  72	     4	60.4	112.5	4246	inefficient
  73	     4	60.8	109.6	4287	inefficient
  74	     4	62.5	90.4	4417	inefficient
  75	     4	61.5	87.4	4422	inefficient
  76	     4	61.2	116.8	4075	inefficient
  77	     4	61.0	90.9	4457	inefficient
  78	     4	61.5	84.3	4467	inefficient
  79	     4	61.5	89.6	4451	inefficient
  80	     4	61.7	107.3	4330	inefficient
  81	     4	60.9	91.7	4477	inefficient
  82	     4	59.2	76.8	4384	inefficient
  83	     4	62.0	95.3	4438	inefficient
  84	     4	60.2	75.8	4422	inefficient
  85	     4	60.3	77.8	4498	inefficient
  86	     4	36.9	78.9	7365	inefficient
  87	     4	36.9	96.4	7392	inefficient
  88	     4	63.2	114.7	4259	inefficient
