#chan	code	gain	vt50	innse	comment
   0	     4	75.1	112.7	4396	inefficient
   1	     4	71.7	115.2	4043	inefficient
   2	     4	69.4	114.9	4032	inefficient
   3	     4	72.6	113.7	4050	inefficient
   4	     4	71.9	118.5	3904	inefficient
   5	     4	71.5	107.6	4038	inefficient
   6	     4	71.2	120.3	3811	inefficient
   7	     4	71.0	132.2	3637	inefficient
   8	     4	74.0	126.8	3775	inefficient
   9	     4	70.0	120.7	3855	inefficient
  10	     4	69.7	118.2	3806	inefficient
  11	     4	73.4	140.3	3458	inefficient
  12	     4	71.3	111.3	3918	inefficient
  13	     4	72.1	117.2	3873	inefficient
  14	     4	68.4	113.7	3991	inefficient
  15	     4	70.1	107.3	4003	inefficient
  16	     4	69.5	112.5	3919	inefficient
  17	     4	68.7	115.4	3932	inefficient
  18	     4	70.3	110.5	4013	inefficient
  19	     4	70.9	120.7	3915	inefficient
  20	     4	71.2	117.0	3915	inefficient
  21	     4	69.4	94.7	4115	inefficient
  22	     4	71.2	119.4	3909	inefficient
  23	     4	70.3	114.0	4012	inefficient
  24	     4	72.7	119.9	3888	inefficient
  25	     4	72.1	116.5	3937	inefficient
  26	     4	72.7	121.3	3878	inefficient
  27	     4	70.8	113.4	3988	inefficient
  28	     4	68.3	111.0	4008	inefficient
  29	     4	69.0	113.1	4007	inefficient
  30	     4	68.9	113.6	3974	inefficient
  31	     4	70.1	115.1	3911	inefficient
  32	     4	69.2	113.9	3980	inefficient
  33	     4	70.2	119.1	3894	inefficient
  34	     4	72.1	120.7	3891	inefficient
  35	     4	70.9	113.4	3959	inefficient
  36	     4	70.0	111.5	4015	inefficient
  37	     4	68.6	108.4	4020	inefficient
  38	     4	68.3	105.7	3987	inefficient
  39	     4	72.1	123.0	3849	inefficient
  40	     4	73.7	116.4	3947	inefficient
  41	     4	70.7	127.1	3829	inefficient
  42	     4	70.7	117.6	3951	inefficient
  43	     4	70.3	117.0	3925	inefficient
  44	     4	68.8	113.1	3994	inefficient
  45	     4	71.6	118.2	3938	inefficient
  46	     4	72.6	168.3	2970	inefficient
  47	     4	70.4	112.9	3973	inefficient
  48	     4	70.2	116.7	3919	inefficient
  49	     4	67.9	104.3	4101	inefficient
  50	     4	71.0	114.9	4095	inefficient
  51	     4	70.5	112.9	4092	inefficient
  52	     4	69.1	117.3	4044	inefficient
  53	     4	71.6	108.1	4084	inefficient
  54	     4	70.6	112.2	4037	inefficient
  55	     4	73.1	130.0	3866	inefficient
  56	     4	70.3	142.7	3506	inefficient
  57	     4	72.0	116.3	4011	inefficient
  58	     4	69.1	120.6	3918	inefficient
  59	     4	67.5	105.6	4061	inefficient
  60	     4	70.4	113.0	4024	inefficient
  61	     4	70.5	114.1	4009	inefficient
  62	     4	70.5	118.9	3907	inefficient
  63	     4	70.1	117.2	3946	inefficient
  64	     4	73.3	125.7	3911	inefficient
  65	     4	69.8	117.4	4034	inefficient
  66	     4	72.3	116.7	4055	inefficient
  67	     4	71.9	135.9	3640	inefficient
  68	     4	70.9	123.1	3876	inefficient
  69	     4	68.0	116.7	3993	inefficient
  70	     4	71.8	123.0	3854	inefficient
  71	     4	69.7	126.6	3788	inefficient
  72	     4	69.1	114.9	3982	inefficient
  73	     4	69.2	117.8	3943	inefficient
  74	     4	72.1	120.0	3864	inefficient
  75	     4	70.0	116.0	3977	inefficient
  76	     4	69.5	118.4	3899	inefficient
  77	     4	70.2	120.9	3871	inefficient
  78	     4	69.7	113.7	3997	inefficient
  79	     4	69.8	113.0	4054	inefficient
  80	     4	69.8	115.7	3991	inefficient
  81	     4	69.1	115.3	3993	inefficient
  82	     4	66.1	105.7	4090	inefficient
  83	     4	67.8	91.8	4229	inefficient
  84	     4	67.4	105.6	4105	inefficient
  85	     4	65.0	80.3	4189	inefficient
  86	     4	69.3	112.7	3978	inefficient
  87	     4	71.2	133.6	3694	inefficient
  88	     4	72.5	123.6	3924	inefficient
  89	     4	69.4	116.4	4025	inefficient
  90	     4	67.8	108.0	4014	inefficient
  91	     4	69.9	112.4	4073	inefficient
  92	     4	69.4	115.7	4025	inefficient
  93	     4	70.4	120.4	3971	inefficient
  94	     4	69.3	118.1	3960	inefficient
  95	     4	69.7	112.7	3997	inefficient
  96	     4	66.5	95.7	4214	inefficient
  97	     4	69.6	133.6	3687	inefficient
  98	     4	67.7	104.0	4127	inefficient
  99	     4	70.0	116.3	3975	inefficient
 100	     4	68.5	104.8	4155	inefficient
 101	     4	70.2	111.6	4046	inefficient
 102	     4	71.9	114.4	4053	inefficient
 103	     4	69.7	112.6	4080	inefficient
 104	     4	72.4	120.5	3958	inefficient
 105	     4	71.9	115.4	4097	inefficient
 106	     4	72.4	116.6	4045	inefficient
 107	     4	70.6	119.2	4049	inefficient
 108	     4	71.3	114.7	4045	inefficient
 109	     4	70.3	116.0	3983	inefficient
 110	     4	71.7	129.0	3830	inefficient
 111	     4	65.7	101.9	4115	inefficient
 112	 80000	70.3	184.3	2933	very high noise
 113	     4	67.4	112.4	4117	inefficient
 114	     4	70.2	121.6	3907	inefficient
 115	     4	68.5	120.1	3975	inefficient
 116	     4	70.8	123.4	3958	inefficient
 117	     4	71.4	122.6	3889	inefficient
 118	     4	69.2	117.8	3991	inefficient
 119	     4	68.2	99.9	4161	inefficient
 120	     4	71.0	126.2	3914	inefficient
 121	     4	70.3	112.9	4090	inefficient
 122	     4	70.1	115.8	4002	inefficient
 123	     4	70.8	123.5	3944	inefficient
 124	     4	71.0	116.4	3988	inefficient
 125	     4	69.4	120.4	3937	inefficient
 126	     4	68.7	116.2	3999	inefficient
 127	     4	69.6	114.0	4020	inefficient
 128	     4	69.3	119.0	4069	inefficient
 129	     4	69.5	112.4	4117	inefficient
 130	     4	67.5	99.9	4167	inefficient
 131	     4	68.3	114.7	3988	inefficient
 132	     4	68.8	111.4	4027	inefficient
 133	     4	69.6	117.8	3966	inefficient
 134	     4	67.9	110.6	4081	inefficient
 135	     4	68.5	114.5	4066	inefficient
 136	     4	67.9	103.4	4127	inefficient
 137	     4	70.0	120.0	3939	inefficient
 138	     4	70.9	118.6	3991	inefficient
 139	     4	69.6	114.0	4002	inefficient
 140	     4	67.2	110.0	4048	inefficient
 141	     4	70.6	133.8	3673	inefficient
 142	     4	69.8	125.3	3863	inefficient
 143	     4	69.5	113.2	3954	inefficient
 144	     4	70.9	114.7	3971	inefficient
 145	     4	69.0	114.0	3987	inefficient
 146	     4	66.2	103.3	4098	inefficient
 147	     4	68.0	106.7	4131	inefficient
 148	     4	71.4	123.3	3817	inefficient
 149	     4	68.4	113.7	3989	inefficient
 150	     4	68.3	119.0	3940	inefficient
 151	     4	71.4	110.5	4018	inefficient
 152	     4	68.2	105.7	4072	inefficient
 153	     4	69.4	108.8	4082	inefficient
 154	     4	68.2	115.4	3996	inefficient
 155	     4	67.6	111.2	4041	inefficient
 156	     4	68.2	113.6	3964	inefficient
 157	     4	69.4	116.2	3944	inefficient
 158	     4	68.8	120.7	3944	inefficient
 159	     4	70.4	119.7	3871	inefficient
 160	     4	67.8	112.2	3980	inefficient
 161	     4	67.9	114.5	3972	inefficient
 162	     4	65.8	103.8	4133	inefficient
 163	     4	69.0	118.1	3979	inefficient
 164	     4	68.4	111.6	4038	inefficient
 165	     4	67.4	112.2	3996	inefficient
 166	     4	69.4	115.2	3965	inefficient
 167	     4	66.1	95.3	4132	inefficient
 168	     4	71.5	124.9	3833	inefficient
 169	     4	71.1	115.9	3972	inefficient
 170	     4	71.0	116.6	3973	inefficient
 171	     4	69.6	116.6	3923	inefficient
 172	     4	67.4	101.9	4064	inefficient
 173	     4	71.1	119.5	3884	inefficient
 174	     4	68.0	111.0	3982	inefficient
 175	     4	69.0	115.4	3980	inefficient
 176	     4	64.9	77.3	4260	inefficient
 177	     4	70.1	117.3	3947	inefficient
 178	     4	67.6	113.5	3990	inefficient
 179	     4	64.5	90.1	4115	inefficient
 180	     4	71.4	122.0	3879	inefficient
 181	     4	69.7	112.9	4022	inefficient
 182	     4	72.5	121.0	3863	inefficient
 183	     4	69.7	110.4	4021	inefficient
 184	     4	69.5	111.4	3974	inefficient
 185	     4	68.4	110.8	3935	inefficient
 186	     4	69.3	119.3	3876	inefficient
 187	     4	71.9	111.0	4033	inefficient
 188	     4	70.5	120.0	3909	inefficient
 189	     4	67.4	104.5	4073	inefficient
 190	     4	70.9	109.9	3999	inefficient
 191	     4	69.5	108.6	4024	inefficient
 192	     4	70.9	125.7	3753	inefficient
 193	     4	70.8	114.4	3911	inefficient
 194	     4	69.0	113.2	3903	inefficient
 195	     4	69.5	115.2	3914	inefficient
 196	     4	68.8	116.5	3916	inefficient
 197	     4	66.3	93.4	4062	inefficient
 198	     4	70.4	116.6	3895	inefficient
 199	     4	69.2	96.2	4095	inefficient
 200	     4	71.1	117.7	3850	inefficient
 201	     4	68.7	108.9	4035	inefficient
 202	     4	70.0	109.2	3952	inefficient
 203	     4	68.4	108.7	3986	inefficient
 204	     4	71.5	117.9	3916	inefficient
 205	     4	69.7	117.9	3901	inefficient
 206	     4	67.6	110.0	3894	inefficient
 207	     4	68.1	106.4	3993	inefficient
 208	     4	64.7	82.6	4191	inefficient
 209	     4	69.1	111.0	3937	inefficient
 210	     4	66.6	97.1	4073	inefficient
 211	     4	71.8	127.4	3768	inefficient
 212	     4	71.0	115.7	3876	inefficient
 213	     4	68.4	114.4	3889	inefficient
 214	     4	67.8	111.1	3913	inefficient
 215	     4	68.4	110.0	3948	inefficient
 216	     4	68.5	110.6	3930	inefficient
 217	     4	68.4	119.6	3882	inefficient
 218	     4	70.8	114.5	3880	inefficient
 219	     4	71.8	123.8	3821	inefficient
 220	     4	68.5	101.2	4057	inefficient
 221	     4	36.9	109.1	7376	inefficient
 222	     4	69.9	110.6	3962	inefficient
 223	     4	69.5	122.8	3782	inefficient
 224	     4	69.4	120.8	3838	inefficient
 225	     4	68.1	109.1	3998	inefficient
 226	     4	67.4	106.9	4033	inefficient
 227	     4	69.1	114.6	3850	inefficient
 228	     4	68.8	118.5	3831	inefficient
 229	     4	69.5	111.4	3922	inefficient
 230	     4	70.7	121.4	3797	inefficient
 231	     4	69.4	117.0	3886	inefficient
 232	     4	69.4	110.7	4002	inefficient
 233	     4	70.8	113.3	3926	inefficient
 234	     4	71.0	124.2	3700	inefficient
 235	     4	69.8	110.9	3929	inefficient
