#chan	code	gain	vt50	innse	comment
   0	     0	90.5	120.6	 782	OK
   1	     0	83.8	113.9	 749	OK
   2	     0	82.4	113.1	 763	OK
   3	     0	87.8	118.3	 737	OK
   4	     0	86.0	116.0	 754	OK
   5	     0	85.8	115.5	 743	OK
   6	     0	84.1	114.3	 746	OK
   7	     0	83.2	114.5	 747	OK
   8	     0	88.8	119.1	 759	OK
   9	     0	82.4	114.8	 754	OK
  10	     0	82.5	112.6	 757	OK
  11	     0	85.3	116.7	 762	OK
  12	     0	85.5	117.4	 762	OK
  13	     0	85.5	115.6	 773	OK
  14	     0	81.6	111.6	 815	OK
  15	     0	83.7	116.7	 820	OK
  16	     0	83.0	116.1	 804	OK
  17	     0	81.9	113.3	 823	OK
  18	     0	85.6	116.3	 819	OK
  19	     0	85.2	114.9	 814	OK
  20	     0	85.8	116.0	 813	OK
  21	     0	86.4	116.9	 820	OK
  22	     0	86.0	117.0	 825	OK
  23	     0	84.6	115.6	 830	OK
  24	     0	85.9	115.5	 808	OK
  25	     0	86.9	120.3	 829	OK
  26	     0	87.2	119.3	 835	OK
  27	     0	84.8	114.6	 836	OK
  28	     0	81.6	113.8	 823	OK
  29	     0	82.8	112.6	 831	OK
  30	     0	81.8	111.8	 824	OK
  31	     0	83.8	115.9	 820	OK
  32	     0	82.7	114.0	 843	OK
  33	     0	83.8	114.7	 828	OK
  34	     0	86.3	115.8	 834	OK
  35	     0	84.4	115.9	 858	OK
  36	     0	83.3	113.2	 845	OK
  37	     0	83.0	112.6	 840	OK
  38	     0	82.3	113.4	 824	OK
  39	     0	86.0	117.4	 844	OK
  40	     0	88.4	119.9	 846	OK
  41	     0	84.5	114.8	 858	OK
  42	     0	84.3	115.2	 851	OK
  43	     0	83.4	112.9	 845	OK
  44	     0	82.1	113.3	 848	OK
  45	     0	85.8	116.6	 847	OK
  46	     0	84.4	116.6	 819	OK
  47	     0	84.3	113.2	 852	OK
  48	     0	83.9	111.3	 841	OK
  49	     0	82.1	111.5	 851	OK
  50	     0	84.8	116.4	 853	OK
  51	     0	84.7	117.8	 849	OK
  52	     0	82.7	113.8	 860	OK
  53	     0	87.6	116.6	 856	OK
  54	     0	84.9	114.7	 843	OK
  55	     0	87.3	118.3	 872	OK
  56	     0	82.0	112.1	 839	OK
  57	     0	86.4	116.9	 850	OK
  58	     0	81.0	110.8	 858	OK
  59	     0	81.0	112.0	 871	OK
  60	     0	85.0	114.0	 866	OK
  61	     0	83.6	114.8	 851	OK
  62	     0	84.2	115.2	 830	OK
  63	     0	84.0	116.9	 843	OK
  64	     0	87.2	118.2	 866	OK
  65	     0	83.5	113.2	 848	OK
  66	     0	87.8	118.8	 856	OK
  67	     0	83.9	113.0	 844	OK
  68	     0	83.1	114.0	 859	OK
  69	     0	81.6	112.6	 865	OK
  70	     0	85.2	117.1	 845	OK
  71	     0	82.4	110.4	 858	OK
  72	     0	82.4	111.4	 837	OK
  73	     0	82.1	114.6	 863	OK
  74	     0	85.1	115.1	 865	OK
  75	     0	82.8	112.0	 836	OK
  76	     0	81.8	112.9	 871	OK
  77	     0	82.6	113.6	 868	OK
  78	     0	84.0	112.9	 868	OK
  79	     0	83.2	115.5	 872	OK
  80	     0	83.5	114.4	 853	OK
  81	     0	81.8	112.9	 858	OK
  82	     0	79.3	108.7	 855	OK
  83	     0	84.8	114.5	 840	OK
  84	     0	80.1	111.0	 876	OK
  85	     0	82.4	113.3	 860	OK
  86	     0	82.8	114.2	 842	OK
  87	     0	83.5	111.5	 864	OK
  88	     0	86.1	114.5	 881	OK
  89	     0	81.9	112.0	 858	OK
  90	     0	80.9	110.2	 847	OK
  91	     0	84.9	113.7	 869	OK
  92	     0	82.2	114.1	 872	OK
  93	     0	84.0	113.1	 865	OK
  94	     0	83.0	113.7	 876	OK
  95	     0	83.7	113.5	 858	OK
  96	     0	82.5	111.3	 876	OK
  97	     0	81.0	110.1	 841	OK
  98	     0	81.8	111.2	 852	OK
  99	     0	82.5	111.2	 866	OK
 100	     0	83.4	116.1	 852	OK
 101	     0	84.2	113.9	 864	OK
 102	     0	85.7	115.1	 866	OK
 103	     0	84.1	114.5	 866	OK
 104	     0	86.4	117.3	 859	OK
 105	     0	86.2	116.7	 863	OK
 106	     0	87.1	117.9	 862	OK
 107	     0	84.4	116.7	 840	OK
 108	     0	85.2	117.9	 869	OK
 109	     0	84.3	113.4	 857	OK
 110	     0	84.2	117.6	 847	OK
 111	     0	78.0	109.2	 869	OK
 112	     0	82.0	112.5	 844	OK
 113	     0	80.4	110.1	 878	OK
 114	     0	82.3	114.7	 859	OK
 115	     0	81.1	110.9	 842	OK
 116	     0	84.4	116.0	 858	OK
 117	     0	84.5	114.3	 851	OK
 118	     0	82.9	111.7	 859	OK
 119	     0	82.7	113.6	 877	OK
 120	     0	84.5	113.6	 871	OK
 121	     0	84.1	116.4	 867	OK
 122	     0	83.5	113.2	 841	OK
 123	     0	84.7	117.2	 861	OK
 124	     0	84.1	112.3	 873	OK
 125	     0	81.7	112.1	 857	OK
