#chan	code	gain	vt50	innse	comment
 256	     4	83.8	118.4	3038	inefficient
 257	     4	89.0	135.4	2539	inefficient
 258	     4	36.0	54.6	6919	inefficient
 259	     4	46.1	67.2	5578	inefficient
 260	     4	69.6	91.4	3957	inefficient
 261	     4	35.0	53.7	7115	inefficient
 262	     4	43.6	67.8	5670	inefficient
 263	     4	43.9	66.8	5713	inefficient
 264	     4	42.7	65.2	5722	inefficient
 265	     4	86.9	130.6	2748	inefficient
 266	     4	41.1	62.2	5925	inefficient
 267	     4	49.1	72.0	5104	inefficient
 268	     4	39.9	60.9	6159	inefficient
 269	     4	41.9	66.0	5785	inefficient
 270	     4	84.1	113.1	3155	inefficient
 271	     4	38.9	60.5	6237	inefficient
 272	     4	35.9	55.3	6640	inefficient
 273	     4	37.1	56.8	6558	inefficient
 274	 80000	73.1	170.3	1942	very high noise
 275	 80000	86.9	150.7	1934	very high noise
 276	     4	85.8	124.4	2913	inefficient
 277	 80000	78.0	166.9	1863	very high noise
 278	     4	37.0	59.7	6507	inefficient
 279	     4	46.1	68.4	5429	inefficient
 280	     4	45.3	66.5	5536	inefficient
 281	     4	36.4	58.2	6723	inefficient
 282	     4	88.0	132.5	2603	inefficient
 283	     4	46.1	70.6	5439	inefficient
 284	 80000	83.5	144.0	2193	very high noise
 285	 80000	84.2	150.8	1918	very high noise
 286	     4	41.0	63.4	5929	inefficient
 287	     4	40.0	61.9	6115	inefficient
 288	 80000	85.5	146.8	2086	very high noise
 289	     4	40.9	62.1	6081	inefficient
 290	 80000	83.6	145.3	2159	very high noise
 291	     4	41.6	64.0	6009	inefficient
 292	     4	35.8	52.0	6670	inefficient
 293	     4	41.7	62.3	5912	inefficient
 294	 80000	87.1	134.0	2563	very high noise
 295	     4	41.6	63.6	5928	inefficient
 296	     4	83.4	101.7	3331	inefficient
 297	     4	54.3	75.5	4745	inefficient
 298	     4	41.4	64.8	5817	inefficient
 299	     4	37.8	60.9	6490	inefficient
 300	     4	88.2	125.9	2834	inefficient
 301	     4	47.5	71.5	5300	inefficient
 302	     4	42.4	66.9	5689	inefficient
 303	 80000	85.4	133.9	2548	very high noise
 304	 80000	86.2	137.4	2491	very high noise
 305	     4	41.8	63.7	6001	inefficient
 306	     4	44.1	67.0	5506	inefficient
 307	     4	86.6	125.9	2865	inefficient
 308	     4	40.5	60.5	5964	inefficient
 309	     4	50.5	70.1	5110	inefficient
 310	     4	46.2	69.7	5385	inefficient
 311	     4	43.7	64.6	5676	inefficient
 312	     4	39.1	58.4	6123	inefficient
 313	     4	89.1	108.9	3197	inefficient
 314	     4	39.2	60.1	6318	inefficient
 315	     4	39.5	58.8	6190	inefficient
 316	     4	36.6	53.9	6502	inefficient
 317	     4	45.8	67.7	5587	inefficient
 318	     4	41.2	56.8	6093	inefficient
 319	     4	46.4	68.8	5460	inefficient
 320	     4	46.7	67.5	5518	inefficient
 321	     4	47.5	67.0	5363	inefficient
 322	     4	44.5	65.4	5523	inefficient
 323	     4	43.3	65.1	5503	inefficient
 324	     4	86.7	114.3	3157	inefficient
 325	     4	45.0	63.9	5574	inefficient
 326	     4	49.4	72.3	5003	inefficient
 327	     4	87.4	107.5	3214	inefficient
 328	     4	89.2	140.6	2379	inefficient
 329	     4	90.3	118.2	3015	inefficient
 330	     4	39.1	56.2	6171	inefficient
 331	     4	47.4	68.9	5272	inefficient
 332	     4	45.3	66.6	5355	inefficient
 333	 80000	88.0	144.7	2177	very high noise
 334	     4	87.4	119.0	2985	inefficient
 335	 80000	89.4	133.6	2608	very high noise
 336	     4	85.0	109.8	3157	inefficient
 337	     4	45.9	67.3	5451	inefficient
 338	     4	38.2	55.8	6126	inefficient
 339	     4	53.8	76.9	4725	inefficient
 340	 80000	85.4	153.5	1864	very high noise
 341	     4	39.6	56.9	5881	inefficient
 342	     4	48.6	71.1	5109	inefficient
 343	     4	39.5	59.5	6230	inefficient
 344	     4	41.3	61.7	5794	inefficient
 345	     4	57.2	77.1	4493	inefficient
 346	 80000	84.1	153.1	1932	very high noise
 347	 80000	84.9	159.4	1797	very high noise
 348	     4	38.4	56.4	6249	inefficient
 349	     4	43.3	63.2	5677	inefficient
 350	     4	39.4	58.0	5881	inefficient
 351	 80000	87.6	143.0	2246	very high noise
 352	 80000	84.4	147.1	1995	very high noise
 353	     4	48.1	69.8	5233	inefficient
 354	 80000	87.8	150.6	1964	very high noise
 355	     4	41.3	59.6	5838	inefficient
 356	     4	46.2	67.4	5296	inefficient
 357	     4	44.3	66.2	5401	inefficient
 358	     4	39.4	59.5	5996	inefficient
 359	     4	50.1	74.4	4851	inefficient
 360	     4	82.6	107.7	3299	inefficient
 361	     4	43.4	66.3	5597	inefficient
 362	     4	43.1	62.5	5669	inefficient
 363	     4	39.0	62.5	5944	inefficient
 364	     4	76.2	98.5	3535	inefficient
 365	     4	37.8	55.8	6199	inefficient
 366	 80000	87.4	134.7	2489	very high noise
 367	     4	53.3	74.4	4942	inefficient
 368	 80000	87.7	135.6	2438	very high noise
 369	     4	48.6	69.6	5102	inefficient
 370	 80000	87.3	129.7	2665	very high noise
 371	     4	39.2	58.2	6124	inefficient
 372	     4	48.0	67.1	5237	inefficient
 373	     4	46.6	68.1	5228	inefficient
 374	     4	45.9	65.3	5353	inefficient
 375	     4	56.6	76.9	4524	inefficient
 376	     4	43.5	62.6	5432	inefficient
 377	     4	45.1	66.1	5391	inefficient
 378	     4	41.4	61.3	5862	inefficient
 379	     4	47.9	66.7	5306	inefficient
 380	     4	39.5	56.0	6254	inefficient
 381	 80000	69.5	178.8	2110	very high noise
 382	     4	62.9	80.2	4343	inefficient
 383	     4	59.6	75.9	4493	inefficient
 384	     4	42.6	64.7	5938	inefficient
 385	     4	39.7	60.0	6388	inefficient
 386	     4	40.6	60.0	6051	inefficient
 387	     4	38.1	59.3	6374	inefficient
 388	 80000	75.1	167.4	1869	very high noise
 389	     4	34.9	55.8	6886	inefficient
 390	     4	50.0	76.3	5062	inefficient
 391	     4	87.2	113.0	3176	inefficient
 392	     4	40.9	65.4	6016	inefficient
 393	     4	44.1	67.9	5511	inefficient
 394	     4	50.0	74.1	5112	inefficient
 395	     4	35.8	59.6	6743	inefficient
 396	     4	87.1	129.3	2730	inefficient
 397	     4	36.6	58.2	6487	inefficient
 398	 80000	83.0	155.4	1868	very high noise
 399	     4	37.0	58.4	6697	inefficient
 400	     4	87.5	124.6	2832	inefficient
 401	     4	43.8	68.0	5693	inefficient
 402	 80000	79.8	158.7	1811	very high noise
 403	     4	39.7	64.1	5926	inefficient
 404	     4	36.7	60.6	6535	inefficient
 405	 80000	83.0	153.9	1865	very high noise
 406	     4	86.1	127.1	2711	inefficient
 407	     4	42.6	67.3	5873	inefficient
 408	     4	77.9	101.5	3442	inefficient
 409	 80000	86.6	132.3	2555	very high noise
 410	     4	35.1	58.3	6716	inefficient
 411	     4	85.7	118.8	3077	inefficient
 412	     4	32.3	59.4	7435	inefficient
 413	     4	35.2	56.9	6803	inefficient
 414	     4	34.0	51.9	7213	inefficient
 415	     4	34.1	54.7	6877	inefficient
 416	     4	50.3	76.1	5068	inefficient
 417	     4	81.7	104.0	3361	inefficient
 418	     4	38.3	62.8	6215	inefficient
 419	     4	63.5	86.7	4216	inefficient
 420	     4	43.5	67.5	5717	inefficient
 421	     4	34.4	54.9	6815	inefficient
 422	     4	40.0	62.5	6004	inefficient
 423	     4	70.1	94.7	3853	inefficient
 424	     4	42.9	66.0	5774	inefficient
 425	     4	37.9	59.4	6477	inefficient
 426	     4	83.1	107.0	3352	inefficient
 427	 80000	79.6	166.3	1899	very high noise
 428	 80000	84.9	126.2	2852	very high noise
 429	     4	72.0	95.4	3781	inefficient
 430	     4	38.6	62.2	6364	inefficient
 431	     4	36.1	57.1	6617	inefficient
 432	     4	35.3	58.6	6757	inefficient
 433	     4	41.6	64.9	5828	inefficient
 434	     4	37.5	60.5	6333	inefficient
 435	     4	33.8	50.5	7248	inefficient
 436	     4	89.1	144.1	2233	inefficient
 437	     4	48.7	71.3	5124	inefficient
 438	     4	35.4	57.0	6627	inefficient
 439	     4	80.7	99.1	3503	inefficient
 440	     4	41.9	61.7	5967	inefficient
 441	     4	87.6	125.8	2974	inefficient
 442	     4	48.2	69.2	5408	inefficient
 443	     4	47.2	68.3	5508	inefficient
 444	     4	47.5	69.1	5390	inefficient
 445	     4	90.9	140.8	2338	inefficient
 446	     4	36.0	55.6	6831	inefficient
 447	     4	38.3	59.2	6411	inefficient
 448	     4	49.3	71.0	5342	inefficient
 449	 80000	84.4	156.6	1903	very high noise
 450	     4	43.0	65.0	5802	inefficient
 451	     4	41.5	64.1	5974	inefficient
 452	     4	42.1	63.3	5944	inefficient
 453	     4	39.6	59.3	6387	inefficient
 454	     4	39.3	57.5	6429	inefficient
 455	     4	36.9	57.7	6710	inefficient
 456	     4	39.4	59.9	6231	inefficient
 457	 80000	87.4	146.9	2216	very high noise
 458	     4	43.7	66.1	5689	inefficient
 459	     4	35.8	52.6	7068	inefficient
 460	     4	47.2	70.2	5443	inefficient
 461	     4	88.1	148.7	2109	inefficient
 462	     4	40.1	62.1	6078	inefficient
 463	     4	37.3	57.7	6644	inefficient
 464	     4	47.7	70.3	5466	inefficient
 465	     4	41.1	62.1	5994	inefficient
 466	 80000	86.6	135.8	2599	very high noise
 467	 80000	86.9	146.6	2166	very high noise
 468	     4	43.9	67.4	5666	inefficient
 469	     4	88.4	137.1	2444	inefficient
 470	     4	54.4	79.5	4861	inefficient
 471	     4	36.6	56.5	6526	inefficient
 472	     4	85.0	105.8	3412	inefficient
 473	     4	71.5	90.3	3987	inefficient
 474	     4	39.0	60.3	6379	inefficient
 475	     4	42.3	64.7	5848	inefficient
 476	     4	37.5	59.7	6587	inefficient
 477	     4	39.8	59.8	6126	inefficient
 478	     4	42.9	64.1	5844	inefficient
 479	 80000	84.0	158.0	1925	very high noise
 480	     4	35.9	54.4	6676	inefficient
 481	     4	42.9	62.2	5970	inefficient
 482	     4	85.4	153.0	2000	inefficient
 483	     4	42.8	63.8	5978	inefficient
 484	     4	35.5	53.0	6928	inefficient
 485	     4	86.0	119.6	3159	inefficient
 486	     4	35.5	55.4	6952	inefficient
 487	     4	40.3	61.9	6205	inefficient
 488	 80000	85.9	141.7	2411	very high noise
 489	     4	38.6	59.5	6482	inefficient
 490	     4	44.1	65.3	5786	inefficient
 491	 80000	85.5	138.3	2453	very high noise
 492	     4	85.1	120.2	3103	inefficient
 493	     4	37.5	58.6	6572	inefficient
 494	     4	39.0	60.7	6290	inefficient
 495	     4	46.2	69.6	5593	inefficient
 496	     4	35.9	52.1	6975	inefficient
 497	     4	55.8	77.7	4869	inefficient
 498	 80000	81.7	156.8	1942	very high noise
 499	 80000	85.2	153.3	1956	very high noise
 500	     4	41.0	60.6	6189	inefficient
 501	     4	42.7	63.7	6002	inefficient
 502	 80000	87.4	149.0	2117	very high noise
 503	 80000	79.3	164.0	1914	very high noise
 504	     4	45.1	64.6	5584	inefficient
 505	 80000	87.4	148.9	2110	very high noise
 506	     4	43.6	63.6	5758	inefficient
 507	 80000	86.8	138.4	2519	very high noise
 508	     4	42.6	62.6	6005	inefficient
 509	     4	40.5	60.2	6178	inefficient
 510	     4	39.9	56.7	6199	inefficient
 511	     4	50.4	67.7	5213	inefficient
 512	     4	44.1	63.2	5838	inefficient
 513	     4	42.3	59.1	5957	inefficient
 514	     4	36.5	51.7	6740	inefficient
 515	     4	43.7	63.0	5884	inefficient
 516	     4	48.9	69.9	5353	inefficient
 517	     4	41.4	62.0	5939	inefficient
 518	     4	39.3	59.7	6380	inefficient
 519	     4	36.0	57.5	6652	inefficient
 520	     4	44.1	66.8	5669	inefficient
 521	     4	90.2	117.0	3136	inefficient
 522	     4	41.0	62.5	6003	inefficient
 523	     4	44.8	65.4	5677	inefficient
 524	     4	44.8	66.7	5591	inefficient
 525	     4	42.0	59.9	5931	inefficient
 526	     4	40.7	61.4	5968	inefficient
 527	     4	89.3	120.9	2953	inefficient
 528	     4	60.5	81.8	4552	inefficient
 529	     4	42.5	60.7	5912	inefficient
 530	     4	35.9	53.2	6715	inefficient
 531	     4	41.9	61.3	6014	inefficient
 532	     4	89.4	120.9	2969	inefficient
 533	     4	46.1	66.5	5590	inefficient
 534	 80000	81.0	166.0	1856	very high noise
 535	     4	37.2	52.7	6531	inefficient
 536	     4	43.6	65.6	5717	inefficient
 537	     4	38.4	59.4	6463	inefficient
 538	     4	88.9	144.6	2193	inefficient
 539	     4	57.4	75.3	4776	inefficient
 540	     4	38.5	54.8	6326	inefficient
 541	     4	43.1	64.6	5867	inefficient
 542	     4	37.2	52.7	6600	inefficient
 543	     4	41.7	59.9	6064	inefficient
 544	 80000	89.0	148.5	2074	very high noise
 545	     4	36.6	48.2	6755	inefficient
 546	 80000	83.4	157.4	1844	very high noise
 547	     4	38.4	56.2	6581	inefficient
 548	     4	47.0	67.8	5490	inefficient
 549	     4	46.0	67.2	5579	inefficient
 550	     4	39.3	60.2	6311	inefficient
 551	     4	38.2	61.2	6377	inefficient
 552	     4	40.8	62.9	6047	inefficient
 553	     4	69.8	86.4	4067	inefficient
 554	 80000	87.5	156.7	1848	very high noise
 555	     4	49.8	69.8	5250	inefficient
 556	     4	40.3	58.9	6234	inefficient
 557	     4	46.9	65.8	5555	inefficient
 558	 80000	86.2	161.0	1866	very high noise
 559	     4	91.7	154.3	1919	inefficient
 560	 80000	88.0	155.7	1931	very high noise
 561	     4	38.3	58.1	6420	inefficient
 562	     4	40.2	60.3	6133	inefficient
 563	     4	47.2	67.9	5451	inefficient
 564	     4	43.4	63.2	5786	inefficient
 565	     4	44.4	63.4	5711	inefficient
 566	     4	38.5	58.2	6398	inefficient
 567	     4	40.7	61.3	6056	inefficient
 568	     4	42.1	60.6	6047	inefficient
 569	     4	40.8	61.2	6204	inefficient
 570	 80000	72.4	174.4	2042	very high noise
 571	     4	41.0	59.1	6162	inefficient
 572	 80000	85.7	158.5	1876	very high noise
 573	     4	45.9	66.9	5680	inefficient
 574	     4	46.6	64.9	5669	inefficient
 575	     4	47.9	67.1	5575	inefficient
 576	     4	48.4	65.6	5524	inefficient
 577	     4	49.7	67.7	5339	inefficient
 578	     4	41.5	61.4	5974	inefficient
 579	     4	94.5	127.2	2812	inefficient
 580	     4	40.7	56.9	6078	inefficient
 581	     4	45.4	64.9	5586	inefficient
 582	     4	91.7	131.7	2669	inefficient
 583	     4	40.9	58.0	6179	inefficient
 584	 80000	93.2	143.8	2235	very high noise
 585	     4	52.7	70.7	5102	inefficient
 586	     4	56.7	73.6	4792	inefficient
 587	     4	42.2	60.0	5962	inefficient
 588	     4	58.9	79.6	4527	inefficient
 589	     4	44.6	64.6	5585	inefficient
 590	     4	39.7	56.6	6120	inefficient
 591	     4	49.2	69.4	5259	inefficient
 592	     4	37.8	55.0	6460	inefficient
 593	     4	43.2	64.9	5621	inefficient
 594	 80000	87.6	161.7	1863	very high noise
 595	     4	90.3	117.6	3020	inefficient
 596	     4	52.0	71.7	4966	inefficient
 597	     4	46.8	66.3	5419	inefficient
 598	 80000	86.4	145.3	2189	very high noise
 599	 80000	89.7	152.4	2006	very high noise
 600	     4	47.1	66.4	5445	inefficient
 601	     4	46.7	66.5	5566	inefficient
 602	     4	91.1	115.3	3100	inefficient
 603	     4	43.7	63.2	5984	inefficient
 604	     4	46.7	64.6	5497	inefficient
 605	     4	41.2	58.5	5882	inefficient
 606	 80000	89.5	145.3	2175	very high noise
 607	     4	40.5	57.1	6180	inefficient
 608	     4	50.0	70.3	5159	inefficient
 609	     4	42.2	60.5	6019	inefficient
 610	     4	45.8	63.1	5529	inefficient
 611	     4	43.5	61.6	5717	inefficient
 612	     4	40.7	59.6	6066	inefficient
 613	     4	40.3	58.9	5990	inefficient
 614	     4	39.5	54.7	6253	inefficient
 615	     4	47.5	69.8	5324	inefficient
 616	     4	46.7	67.1	5417	inefficient
 617	     4	41.0	58.7	6009	inefficient
 618	 80000	89.6	146.4	2038	very high noise
 619	     4	41.9	60.8	5904	inefficient
 620	     4	44.1	62.3	5738	inefficient
 621	     4	44.6	61.8	5663	inefficient
 622	     4	49.3	69.3	5191	inefficient
 623	     4	60.7	78.3	4471	inefficient
 624	     4	45.6	64.9	5550	inefficient
 625	     4	57.1	76.3	4765	inefficient
 626	     4	43.9	62.9	5823	inefficient
 627	     4	92.2	133.6	2546	inefficient
 628	     4	43.9	62.3	5778	inefficient
 629	     4	46.9	64.8	5558	inefficient
 630	     4	93.0	136.8	2451	inefficient
 631	     4	43.7	59.2	5831	inefficient
 632	     4	41.5	54.9	6094	inefficient
 633	     4	90.8	123.6	2840	inefficient
 634	     4	46.8	62.9	5424	inefficient
 635	     4	39.8	52.4	6160	inefficient
 636	     4	40.7	56.4	5980	inefficient
 637	     4	44.3	60.6	5648	inefficient
 638	     4	51.3	69.2	5137	inefficient
 639	     4	46.6	63.4	5477	inefficient
 640	     4	39.9	58.2	6356	inefficient
 641	 80000	85.1	163.8	1868	very high noise
 642	     4	53.0	70.3	5107	inefficient
 643	     4	38.6	57.2	6510	inefficient
 644	     4	37.3	54.5	6843	inefficient
 645	     4	46.5	64.7	5683	inefficient
 646	     4	41.1	58.6	6388	inefficient
 647	     4	42.7	63.0	6033	inefficient
 648	     4	42.0	60.3	6099	inefficient
 649	     4	39.9	56.9	6460	inefficient
 650	     4	39.8	58.1	6401	inefficient
 651	     4	35.9	53.7	6875	inefficient
 652	     4	39.2	58.4	6455	inefficient
 653	     4	37.4	52.2	6740	inefficient
 654	     4	36.7	53.6	6786	inefficient
 655	     4	36.6	56.5	6768	inefficient
 656	     4	43.1	63.5	5966	inefficient
 657	     4	46.3	63.8	5869	inefficient
 658	     4	42.2	62.2	6070	inefficient
 659	     4	37.0	50.6	6569	inefficient
 660	     4	35.9	53.9	7015	inefficient
 661	     4	44.9	63.4	5759	inefficient
 662	     4	37.4	52.4	6679	inefficient
 663	     4	91.2	144.0	2244	inefficient
 664	     4	36.7	55.3	6735	inefficient
 665	     4	43.4	60.3	5970	inefficient
 666	     4	44.4	64.5	5775	inefficient
 667	 80000	88.6	153.6	1902	very high noise
 668	     4	39.6	59.2	6239	inefficient
 669	     4	42.0	60.4	6064	inefficient
 670	     4	38.4	58.1	6394	inefficient
 671	     4	39.4	60.0	6402	inefficient
 672	     4	38.6	52.1	6277	inefficient
 673	     4	39.2	58.9	6324	inefficient
 674	     4	38.2	58.1	6297	inefficient
 675	     4	34.8	54.5	7018	inefficient
 676	     4	39.8	59.0	6460	inefficient
 677	     4	35.8	56.3	6764	inefficient
 678	     4	53.4	74.9	4955	inefficient
 679	     4	43.6	62.8	5788	inefficient
 680	     4	37.2	56.4	6403	inefficient
 681	     4	39.7	57.1	6299	inefficient
 682	     4	36.9	59.0	6599	inefficient
 683	     4	39.4	44.5	6678	inefficient
 684	     4	36.2	50.9	6773	inefficient
 685	     4	43.0	65.8	5758	inefficient
 686	     4	90.0	107.3	3249	inefficient
 687	 80000	88.8	142.3	2307	very high noise
 688	     4	45.7	65.0	5542	inefficient
 689	     4	35.1	52.8	6928	inefficient
 690	     4	41.9	63.3	6033	inefficient
 691	     4	41.3	57.8	5982	inefficient
 692	     4	37.3	54.6	6610	inefficient
 693	     4	40.3	56.7	6300	inefficient
 694	     4	43.4	63.2	5780	inefficient
 695	     4	89.8	131.2	2648	inefficient
 696	     4	41.4	62.0	5940	inefficient
 697	     4	39.8	55.7	6255	inefficient
 698	     4	44.1	63.8	5762	inefficient
 699	     4	41.2	59.8	6063	inefficient
 700	     4	42.0	61.1	5971	inefficient
 701	     4	45.5	65.2	5542	inefficient
 702	     4	43.2	62.3	5807	inefficient
 703	     4	44.5	63.1	5709	inefficient
 704	 80000	82.7	165.6	1849	very high noise
 705	     4	50.2	69.6	5206	inefficient
 706	     4	44.5	63.5	5677	inefficient
 707	     4	44.2	64.0	5653	inefficient
 708	     4	49.1	70.7	5212	inefficient
 709	     4	42.8	63.7	5808	inefficient
 710	     4	46.0	66.3	5509	inefficient
 711	     4	42.6	61.7	5853	inefficient
 712	 80000	91.2	134.0	2611	very high noise
 713	     4	45.9	66.7	5460	inefficient
 714	     4	38.9	57.8	6501	inefficient
 715	     4	41.2	54.9	5881	inefficient
 716	     4	89.0	125.0	2914	inefficient
 717	     4	88.3	109.3	3279	inefficient
 718	     4	37.5	52.8	6776	inefficient
 719	     4	42.4	58.4	5902	inefficient
 720	     4	47.0	67.4	5519	inefficient
 721	     4	88.7	139.6	2424	inefficient
 722	     4	89.8	115.8	3141	inefficient
 723	     4	43.5	61.3	5768	inefficient
 724	     4	90.2	131.0	2707	inefficient
 725	     4	47.6	68.8	5234	inefficient
 726	     4	41.1	56.5	5921	inefficient
 727	     4	39.5	57.6	6191	inefficient
 728	     4	39.4	59.5	6075	inefficient
 729	     4	37.0	55.8	6559	inefficient
 730	     4	51.6	73.6	5007	inefficient
 731	 80000	88.8	128.5	2845	very high noise
 732	     4	38.8	58.7	6306	inefficient
 733	 80000	78.1	169.4	1931	very high noise
 734	     4	85.4	105.1	3312	inefficient
 735	     4	41.2	59.6	6110	inefficient
 736	     4	38.2	58.9	6259	inefficient
 737	 80000	79.5	165.5	1898	very high noise
 738	     4	63.5	84.6	4213	inefficient
 739	     4	43.6	65.3	5664	inefficient
 740	     4	41.3	61.8	5860	inefficient
 741	     4	39.1	55.6	6298	inefficient
 742	     4	42.5	62.4	5698	inefficient
 743	     4	53.5	74.1	4912	inefficient
 744	     4	46.1	66.6	5347	inefficient
 745	     4	40.8	58.6	5959	inefficient
 746	     4	42.5	62.8	5586	inefficient
 747	 80000	81.7	165.7	1883	very high noise
 748	     4	39.3	59.5	6192	inefficient
 749	     4	41.7	62.4	5801	inefficient
 750	     4	39.4	57.6	6068	inefficient
 751	     4	53.6	76.5	4939	inefficient
 752	     4	53.1	73.1	5004	inefficient
 753	     4	39.3	61.0	6200	inefficient
 754	     4	51.2	72.7	5036	inefficient
 755	 80000	87.6	155.5	1896	very high noise
 756	     4	54.9	74.5	4790	inefficient
 757	 80000	85.8	160.2	1894	very high noise
 758	 80000	91.0	133.3	2625	very high noise
 759	     4	80.4	101.1	3537	inefficient
 760	 80000	88.1	148.2	2097	very high noise
 761	     4	43.6	61.7	5565	inefficient
 762	     4	47.1	66.4	5327	inefficient
 763	     4	44.0	57.7	5601	inefficient
 764	 80000	91.8	147.7	2164	very high noise
 765	     4	56.5	76.0	4694	inefficient
 766	     4	48.1	64.0	5418	inefficient
 767	     4	44.4	59.8	5698	inefficient
 768	     4	84.9	125.8	3081	inefficient
 769	     4	38.4	56.1	6534	inefficient
 770	     4	42.6	64.0	6141	inefficient
 771	     4	42.1	61.0	6247	inefficient
 772	     4	37.8	55.2	6771	inefficient
 773	     4	84.2	134.2	3046	inefficient
 774	     4	46.5	69.0	5712	inefficient
 775	     4	78.5	110.7	3665	inefficient
 776	 80000	84.1	134.9	3411	very high noise
 777	     4	38.9	48.0	6849	inefficient
 778	     4	67.2	101.5	4487	inefficient
 779	     4	82.0	122.5	3799	inefficient
 780	     4	53.6	82.5	5399	inefficient
 781	     4	38.8	52.5	6718	inefficient
 782	 80000	79.0	150.7	3393	very high noise
 783	     4	37.4	46.5	7099	inefficient
 784	     4	39.7	53.8	6881	inefficient
 785	     4	38.3	50.7	6898	inefficient
 786	     4	41.7	60.1	6575	inefficient
 787	     4	42.6	62.9	6444	inefficient
 788	     4	38.3	51.9	6831	inefficient
 789	     4	68.5	108.4	4436	inefficient
 790	     4	38.0	52.1	6964	inefficient
 791	     4	41.7	59.7	6539	inefficient
 792	     4	40.8	57.5	6544	inefficient
 793	     4	37.9	51.7	6749	inefficient
 794	     4	37.6	52.2	6701	inefficient
 795	     4	39.2	58.2	6579	inefficient
 796	     4	81.2	118.4	3653	inefficient
 797	     4	37.0	51.0	7054	inefficient
 798	     4	39.7	58.5	6557	inefficient
 799	     4	37.9	58.6	6650	inefficient
 800	     4	39.5	59.9	6470	inefficient
 801	 80000	83.6	129.5	3214	very high noise
 802	     4	36.5	57.1	6919	inefficient
 803	     4	36.6	50.2	6884	inefficient
 804	 80000	82.6	133.2	3072	very high noise
 805	     4	75.6	105.4	3757	inefficient
 806	     4	39.5	63.4	6256	inefficient
 807	     4	39.5	60.9	6357	inefficient
 808	     4	37.6	53.3	6715	inefficient
 809	     4	37.9	54.1	6652	inefficient
 810	     4	36.7	55.6	6743	inefficient
 811	     4	84.7	113.9	3335	inefficient
 812	     4	85.8	125.1	3131	inefficient
 813	     4	36.6	54.3	6855	inefficient
 814	     4	37.2	54.1	6545	inefficient
 815	     4	34.4	48.8	7588	inefficient
 816	     4	35.9	56.1	6865	inefficient
 817	     4	38.1	56.9	6499	inefficient
 818	     4	38.1	56.4	6477	inefficient
 819	     4	36.6	53.6	6897	inefficient
 820	     4	37.3	58.8	6574	inefficient
 821	     4	39.7	62.5	6301	inefficient
 822	     4	42.5	63.9	6164	inefficient
 823	     4	40.9	62.0	6326	inefficient
 824	     4	41.9	64.4	6226	inefficient
 825	 80000	84.1	148.0	2542	very high noise
 826	     4	36.1	50.7	6940	inefficient
 827	     4	85.6	120.9	3467	inefficient
 828	 80000	84.5	126.4	3290	very high noise
 829	     4	37.7	57.9	6663	inefficient
 830	     4	35.1	50.4	7155	inefficient
 831	     4	42.4	61.2	6199	inefficient
 832	     4	38.5	57.3	6551	inefficient
 833	     4	37.5	54.3	6762	inefficient
 834	     4	38.1	59.6	6500	inefficient
 835	     4	37.9	56.7	6707	inefficient
 836	     4	36.6	56.9	6883	inefficient
 837	     4	35.9	54.1	7038	inefficient
 838	     4	36.3	55.3	7008	inefficient
 839	     4	37.5	57.2	6500	inefficient
 840	     4	38.5	56.4	6639	inefficient
 841	 80000	83.4	144.5	2812	very high noise
 842	     4	36.4	57.1	7034	inefficient
 843	     4	66.7	96.0	4425	inefficient
 844	     4	83.9	117.3	3588	inefficient
 845	     4	35.2	55.6	7296	inefficient
 846	     4	39.1	59.2	6483	inefficient
 847	     4	40.6	64.3	6143	inefficient
 848	     4	39.3	63.3	6413	inefficient
 849	     4	73.0	105.3	3979	inefficient
 850	     4	35.5	49.0	6848	inefficient
 851	     4	39.1	62.1	6427	inefficient
 852	     4	35.6	52.4	6856	inefficient
 853	     4	38.4	55.0	6597	inefficient
 854	     4	36.0	54.4	7073	inefficient
 855	     4	37.2	54.3	6834	inefficient
 856	     4	34.9	54.9	7048	inefficient
 857	     4	34.9	48.8	7100	inefficient
 858	     4	34.3	53.6	7150	inefficient
 859	     4	36.3	55.7	6577	inefficient
 860	     4	35.2	56.8	6915	inefficient
 861	     4	32.7	56.4	7374	inefficient
 862	     4	35.6	51.2	6893	inefficient
 863	     4	36.4	53.2	6972	inefficient
 864	 80000	84.2	153.7	1994	very high noise
 865	     4	84.7	135.6	2602	inefficient
 866	     4	34.3	52.7	6850	inefficient
 867	     4	83.1	118.3	3132	inefficient
 868	     4	35.3	50.6	6899	inefficient
 869	     4	34.5	51.1	7066	inefficient
 870	     4	36.9	46.1	7061	inefficient
 871	     4	35.5	47.1	8206	inefficient
 872	     4	34.5	55.4	7176	inefficient
 873	     4	72.7	95.8	3787	inefficient
 874	     4	34.1	49.5	7281	inefficient
 875	 80000	84.8	128.0	2806	very high noise
 876	     4	33.7	50.3	7226	inefficient
 877	     4	83.1	113.5	3137	inefficient
 878	     4	86.3	137.6	2481	inefficient
 879	     4	35.2	54.7	6699	inefficient
 880	     4	87.7	137.8	2397	inefficient
