#chan	code	gain	vt50	innse	comment
   0	   200	82.8	111.0	 852	high gain
   1	     0	76.7	107.9	 857	OK
   2	     0	75.2	104.5	 843	OK
   3	     0	80.0	111.2	 838	OK
   4	     0	77.7	109.6	 857	OK
   5	     0	77.9	110.2	 854	OK
   6	     0	76.8	108.7	 850	OK
   7	     0	76.1	109.1	 852	OK
   8	     0	79.9	109.8	 855	OK
   9	     0	75.6	107.9	 863	OK
  10	     0	75.1	105.5	 847	OK
  11	     0	77.3	110.1	 844	OK
  12	     0	78.4	110.4	 877	OK
  13	     0	77.8	108.2	 882	OK
  14	     0	74.3	104.9	 910	OK
  15	     0	76.6	106.9	 899	OK
  16	     0	75.2	107.1	 914	OK
  17	     0	74.6	105.2	 914	OK
  18	     0	77.1	107.1	 923	OK
  19	     0	76.4	107.5	 918	OK
  20	     0	77.3	108.7	 919	OK
  21	     0	78.3	109.5	 922	OK
  22	     0	77.3	108.1	 942	OK
  23	     0	76.5	107.3	 926	OK
  24	     0	78.1	110.3	 927	OK
  25	     0	78.9	107.5	 922	OK
  26	     0	78.2	109.2	 932	OK
  27	     0	76.8	107.7	 906	OK
  28	     0	74.5	105.1	 925	OK
  29	     0	74.3	105.9	 936	OK
  30	     0	74.6	103.1	 948	OK
  31	     0	75.7	105.9	 947	OK
  32	     0	75.1	103.2	 926	OK
  33	     0	76.0	105.6	 936	OK
  34	     0	77.5	107.5	 952	OK
  35	     0	76.8	108.6	 914	OK
  36	     0	75.8	107.8	 937	OK
  37	     0	74.6	105.9	 937	OK
  38	     0	74.3	105.7	 941	OK
  39	     0	78.2	106.4	 941	OK
  40	     0	79.6	110.1	 949	OK
  41	     0	76.5	106.2	 939	OK
  42	     0	76.4	107.9	 933	OK
  43	     0	75.4	107.2	 943	OK
  44	     0	74.4	104.9	 935	OK
  45	     0	78.1	107.7	 930	OK
  46	     0	76.5	107.5	 932	OK
  47	     0	76.1	108.5	 941	OK
  48	     0	76.0	105.1	 958	OK
  49	     0	74.4	105.2	 940	OK
  50	     0	76.8	107.4	 949	OK
  51	     0	77.3	107.1	 937	OK
