#chan	code	gain	vt50	innse	comment
   0	     4	87.7	127.6	3365	inefficient
   1	     4	81.8	122.6	3450	inefficient
   2	     4	79.1	109.7	3616	inefficient
   3	     4	85.8	134.7	3161	inefficient
   4	     4	84.7	133.2	3186	inefficient
   5	     4	81.3	100.1	3728	inefficient
   6	     4	81.3	112.3	3603	inefficient
   7	     4	83.2	137.9	3005	inefficient
   8	     4	87.6	143.5	2905	inefficient
   9	     4	79.7	112.4	3615	inefficient
  10	     4	81.4	125.1	3326	inefficient
  11	     4	83.1	124.3	3358	inefficient
  12	     4	80.4	99.3	3783	inefficient
  13	     4	82.9	116.5	3580	inefficient
  14	     4	79.6	115.0	3620	inefficient
  15	     4	80.3	105.4	3745	inefficient
  16	     4	80.9	112.2	3623	inefficient
  17	     4	82.7	145.8	2826	inefficient
  18	     4	84.8	136.4	3118	inefficient
  19	     4	85.2	148.1	2787	inefficient
  20	     4	86.1	147.0	2799	inefficient
  21	     4	84.9	123.5	3444	inefficient
  22	     4	85.6	143.8	2926	inefficient
  23	     4	82.3	115.0	3602	inefficient
  24	     4	85.4	135.4	3149	inefficient
  25	     4	86.8	149.4	2783	inefficient
  26	     4	85.1	133.5	3301	inefficient
  27	     4	86.0	148.1	2822	inefficient
  28	     4	80.0	117.7	3549	inefficient
  29	     4	81.9	124.8	3400	inefficient
  30	     4	81.2	125.0	3378	inefficient
  31	     4	85.0	151.1	2759	inefficient
  32	     4	81.9	129.9	3340	inefficient
  33	     4	84.0	142.6	2962	inefficient
  34	     4	81.0	98.0	3836	inefficient
  35	     4	83.4	129.1	3308	inefficient
  36	     4	82.6	122.1	3457	inefficient
  37	     4	80.6	112.2	3645	inefficient
  38	     4	78.5	100.7	3855	inefficient
  39	     4	84.1	125.6	3437	inefficient
  40	     4	86.5	121.4	3530	inefficient
  41	     4	85.7	163.6	2556	inefficient
  42	     4	82.0	115.5	3635	inefficient
  43	     4	82.0	119.0	3529	inefficient
  44	     4	79.4	109.5	3685	inefficient
  45	     4	83.9	124.6	3443	inefficient
  46	     4	83.3	122.1	3429	inefficient
  47	     4	81.9	112.9	3681	inefficient
  48	     4	82.5	122.6	3453	inefficient
  49	     4	75.1	81.5	4000	inefficient
  50	     4	80.3	98.8	3877	inefficient
  51	     4	83.1	122.7	3515	inefficient
  52	     4	81.3	123.0	3540	inefficient
  53	     4	85.1	117.7	3672	inefficient
  54	     4	83.3	121.3	3594	inefficient
  55	     4	88.2	162.8	2672	inefficient
  56	     4	80.9	128.3	3381	inefficient
  57	     4	84.6	123.9	3524	inefficient
  58	     4	79.1	114.7	3676	inefficient
  59	     4	79.2	111.5	3714	inefficient
  60	     4	82.1	112.4	3675	inefficient
  61	     4	82.3	119.7	3555	inefficient
  62	     4	84.2	136.4	3168	inefficient
  63	     4	81.8	115.6	3697	inefficient
  64	     4	86.2	132.3	3283	inefficient
  65	     4	82.3	130.3	3293	inefficient
  66	     4	87.1	146.3	2970	inefficient
  67	     4	82.6	120.3	3509	inefficient
  68	     4	82.4	122.6	3548	inefficient
  69	     4	80.4	131.1	3282	inefficient
  70	     4	83.7	128.0	3381	inefficient
  71	     4	79.5	110.5	3719	inefficient
  72	     4	82.6	141.5	3009	inefficient
  73	     4	82.1	131.9	3257	inefficient
  74	     4	83.2	119.2	3609	inefficient
  75	     4	81.8	123.7	3453	inefficient
  76	     4	83.1	145.9	2813	inefficient
  77	     4	82.0	123.3	3430	inefficient
  78	     4	82.7	123.5	3475	inefficient
  79	     4	81.6	117.1	3606	inefficient
  80	     4	83.0	133.4	3244	inefficient
  81	     4	79.3	107.1	3800	inefficient
  82	     4	77.5	109.7	3766	inefficient
  83	     4	82.0	112.7	3747	inefficient
  84	     4	78.5	107.8	3794	inefficient
  85	     4	81.1	118.7	3575	inefficient
  86	     4	80.4	113.8	3632	inefficient
  87	     4	81.0	112.8	3798	inefficient
  88	     4	85.7	138.3	3116	inefficient
  89	     4	79.8	112.2	3768	inefficient
  90	     4	79.3	113.0	3685	inefficient
  91	     4	80.7	107.2	3799	inefficient
  92	     4	79.4	107.3	3772	inefficient
  93	     4	82.9	132.1	3321	inefficient
  94	     4	81.5	123.1	3513	inefficient
  95	     4	79.6	102.7	3885	inefficient
  96	     4	81.3	121.1	3542	inefficient
  97	     4	82.6	145.2	2850	inefficient
  98	     4	79.8	109.9	3739	inefficient
  99	     4	81.3	118.0	3651	inefficient
 100	     4	80.7	103.8	3827	inefficient
 101	     4	83.9	132.8	3274	inefficient
 102	     4	81.9	104.9	3878	inefficient
 103	     4	81.6	116.5	3643	inefficient
 104	     4	86.0	141.5	3081	inefficient
 105	     4	84.6	124.9	3480	inefficient
 106	     4	83.6	117.5	3630	inefficient
 107	     4	84.8	147.0	2918	inefficient
 108	     4	83.4	113.7	3690	inefficient
 109	     4	83.1	123.7	3539	inefficient
 110	     4	82.4	122.3	3571	inefficient
 111	     4	75.8	100.9	3844	inefficient
 112	     4	79.9	112.2	3751	inefficient
 113	     4	80.5	132.6	3304	inefficient
 114	     4	83.5	143.1	3040	inefficient
 115	     4	82.3	151.2	2707	inefficient
 116	     4	84.0	140.9	3012	inefficient
 117	     4	84.9	145.6	2939	inefficient
 118	     4	80.2	114.6	3688	inefficient
 119	     4	78.9	102.8	3882	inefficient
 120	     4	85.6	156.2	2714	inefficient
 121	     4	83.2	126.5	3413	inefficient
 122	     4	81.6	121.0	3531	inefficient
 123	     4	85.7	156.9	2727	inefficient
 124	     4	82.7	121.9	3623	inefficient
 125	     4	80.7	128.2	3381	inefficient
 126	     4	80.0	126.3	3420	inefficient
 127	     4	81.3	138.1	3138	inefficient
 128	     4	82.1	120.3	3593	inefficient
 129	     4	81.8	118.5	3595	inefficient
 130	     4	78.3	103.6	3809	inefficient
 131	     4	80.5	127.6	3345	inefficient
 132	     4	80.6	118.0	3579	inefficient
 133	     4	80.6	120.7	3567	inefficient
 134	     4	81.3	132.1	3249	inefficient
 135	     4	80.3	119.6	3604	inefficient
 136	     4	81.2	123.9	3515	inefficient
 137	     4	82.8	132.8	3236	inefficient
 138	     4	83.2	129.2	3373	inefficient
 139	     4	79.3	102.3	3801	inefficient
 140	     4	78.9	117.3	3595	inefficient
 141	     4	78.1	99.8	3837	inefficient
 142	     4	80.6	114.1	3588	inefficient
 143	     4	83.2	138.3	3100	inefficient
 144	     4	82.6	119.8	3542	inefficient
 145	     4	79.9	114.9	3651	inefficient
 146	     4	77.0	107.7	3744	inefficient
 147	     4	80.0	115.1	3659	inefficient
 148	     4	81.4	112.1	3726	inefficient
 149	     4	79.5	118.8	3552	inefficient
 150	     4	80.4	123.5	3433	inefficient
 151	     4	84.0	123.1	3513	inefficient
 152	     4	82.1	128.8	3311	inefficient
 153	     4	82.1	121.7	3517	inefficient
 154	     4	80.0	123.2	3412	inefficient
 155	     4	78.8	113.6	3666	inefficient
 156	     4	79.5	117.9	3549	inefficient
 157	     4	78.8	103.0	3824	inefficient
 158	     4	80.4	127.0	3372	inefficient
 159	     4	81.0	115.5	3651	inefficient
 160	     4	76.4	97.6	3871	inefficient
 161	     4	79.1	118.0	3565	inefficient
 162	     4	79.1	123.1	3491	inefficient
 163	     4	81.0	129.0	3258	inefficient
 164	     4	80.8	116.7	3567	inefficient
 165	     4	76.8	106.5	3720	inefficient
 166	     4	80.6	119.6	3518	inefficient
 167	     4	77.4	100.5	3818	inefficient
 168	     4	83.9	131.4	3292	inefficient
 169	     4	82.9	116.0	3598	inefficient
 170	     4	84.9	137.8	3081	inefficient
 171	     4	78.6	103.7	3811	inefficient
 172	     4	78.9	109.5	3726	inefficient
 173	     4	83.9	130.0	3280	inefficient
 174	     4	78.7	111.2	3650	inefficient
 175	     4	80.4	112.6	3641	inefficient
 176	     4	80.3	109.1	3731	inefficient
 177	     4	81.9	121.5	3452	inefficient
 178	     4	77.0	103.2	3848	inefficient
 179	     4	78.1	114.3	3623	inefficient
 180	     4	83.8	128.1	3361	inefficient
 181	     4	82.7	138.4	3051	inefficient
 182	     4	83.4	114.8	3567	inefficient
 183	     4	82.0	120.0	3454	inefficient
 184	     4	81.8	117.7	3561	inefficient
 185	     4	78.6	105.7	3718	inefficient
 186	     4	78.1	105.3	3761	inefficient
 187	     4	83.5	114.4	3659	inefficient
 188	     4	81.4	117.8	3593	inefficient
 189	     4	82.2	135.9	3058	inefficient
 190	     4	83.3	117.4	3598	inefficient
 191	     4	81.6	111.5	3707	inefficient
 192	     4	79.9	112.1	3631	inefficient
 193	     4	81.8	115.5	3580	inefficient
 194	     4	80.7	118.7	3522	inefficient
 195	     4	81.2	119.6	3507	inefficient
 196	     4	80.1	124.0	3359	inefficient
 197	     4	78.6	108.4	3639	inefficient
 198	     4	84.6	149.2	2688	inefficient
 199	     4	83.2	116.4	3571	inefficient
 200	     4	82.8	127.3	3338	inefficient
 201	     4	80.1	112.7	3610	inefficient
 202	     4	82.2	118.8	3561	inefficient
 203	     4	81.8	130.6	3179	inefficient
 204	     4	82.5	124.3	3405	inefficient
 205	     4	81.4	128.9	3266	inefficient
 206	     4	75.9	95.5	3775	inefficient
 207	     4	79.3	111.7	3642	inefficient
 208	     4	80.2	115.8	3573	inefficient
 209	     4	79.1	101.9	3695	inefficient
 210	     4	76.1	96.7	3896	inefficient
 211	     4	83.5	128.1	3306	inefficient
 212	     4	80.3	104.7	3724	inefficient
 213	     4	78.1	104.0	3728	inefficient
 214	     4	77.9	104.7	3694	inefficient
 215	     4	79.8	110.8	3633	inefficient
 216	     4	78.8	107.1	3622	inefficient
 217	     4	79.8	122.9	3379	inefficient
 218	     4	79.8	106.2	3686	inefficient
 219	     4	82.2	118.6	3517	inefficient
 220	     4	80.5	109.7	3704	inefficient
 221	     4	82.6	135.4	3010	inefficient
 222	     4	79.9	99.6	3789	inefficient
 223	     4	81.6	131.5	3184	inefficient
 224	     4	81.3	124.9	3304	inefficient
 225	     4	80.2	121.9	3439	inefficient
 226	     4	78.8	109.5	3694	inefficient
 227	     4	80.4	119.0	3460	inefficient
 228	     4	78.6	109.8	3636	inefficient
 229	     4	81.0	117.3	3584	inefficient
 230	     4	80.8	112.0	3623	inefficient
 231	     4	81.2	122.1	3420	inefficient
 232	     4	81.1	122.1	3411	inefficient
 233	     4	81.3	108.8	3655	inefficient
 234	     4	82.7	130.9	3210	inefficient
 235	     4	81.0	110.5	3674	inefficient
 236	     4	80.5	119.6	3425	inefficient
 237	     4	77.6	111.9	3617	inefficient
 238	     4	77.0	98.4	3772	inefficient
 239	     4	81.4	115.7	3575	inefficient
 240	     4	79.7	108.1	3746	inefficient
 241	     4	81.5	122.4	3434	inefficient
 242	     4	80.4	107.2	3699	inefficient
 243	     4	80.0	111.3	3655	inefficient
 244	     4	80.2	119.1	3476	inefficient
 245	     4	78.3	123.5	3323	inefficient
 246	     4	79.6	113.7	3600	inefficient
 247	     4	78.7	111.4	3592	inefficient
 248	     4	79.4	113.4	3584	inefficient
 249	     4	85.1	128.2	3348	inefficient
 250	     4	82.7	118.4	3501	inefficient
 251	     4	80.3	123.1	3357	inefficient
 252	     4	84.5	133.5	3203	inefficient
 253	     4	83.5	124.1	3357	inefficient
 254	     4	81.4	120.3	3426	inefficient
 255	     4	81.4	117.5	3459	inefficient
 256	     4	79.5	133.4	3274	inefficient
 257	     4	78.7	114.4	3657	inefficient
 258	     4	77.6	101.4	3918	inefficient
 259	     4	77.9	115.9	3684	inefficient
 260	     4	74.8	101.6	3808	inefficient
 261	     4	80.9	131.0	3313	inefficient
 262	     4	77.5	109.5	3745	inefficient
 263	     4	77.3	106.2	3807	inefficient
 264	     4	77.6	100.2	3896	inefficient
 265	     4	79.5	120.7	3543	inefficient
 266	     4	79.5	112.9	3740	inefficient
 267	     4	75.4	106.5	3817	inefficient
 268	     4	76.0	105.8	3785	inefficient
 269	     4	77.9	125.5	3450	inefficient
 270	     4	77.9	123.2	3532	inefficient
 271	     4	76.9	114.3	3665	inefficient
 272	     4	76.3	116.5	3620	inefficient
