#chan	code	gain	vt50	innse	comment
   0	     4	0.0	-75.6	20221333078016	inefficient
   1	     4	0.0	-75.6	90389306408960	inefficient
   2	     4	15812.0	-74.6	   1	inefficient
   3	     4	0.0	-74.6	   0	inefficient
   4	     4	0.0	-74.6	   0	inefficient
   5	     4	39.5	-0.4	  11	inefficient
   6	     4	0.0	-75.6	   0	inefficient
   7	     4	0.0	-75.6	   0	inefficient
   8	     4	0.0	-75.6	   0	inefficient
   9	     4	0.0	-76.6	   0	inefficient
  10	     4	0.0	-74.6	   0	inefficient
  11	     4	0.0	-76.6	   0	inefficient
  12	     4	39.0	-76.6	 320	inefficient
  13	     4	0.0	-72.6	   0	inefficient
  14	     4	0.0	-74.6	62199556997120	inefficient
  15	     4	44702.9	-74.6	   0	inefficient
  16	     4	0.0	-1440.8	   0	inefficient
  17	     4	16.6	-75.6	 753	inefficient
  18	     4	15751.8	-76.6	   1	inefficient
  19	     4	0.0	-76.6	   0	inefficient
  20	     4	0.0	-75.6	307317691851472896	inefficient
  21	     4	27.0	-76.6	 462	inefficient
  22	     4	0.0	-75.6	   0	inefficient
  23	     4	403.2	-75.6	  31	inefficient
  24	     4	-0.0	-75.6	   0	inefficient
  25	     4	-0.0	-76.6	   0	inefficient
  26	     4	-0.0	-74.6	   0	inefficient
  27	     4	-0.0	-76.6	   0	inefficient
  28	     4	0.0	-73.6	 inf	inefficient
  29	     4	0.0	-74.6	 inf	inefficient
  30	     4	-0.0	-18.0	   0	inefficient
  31	     4	0.0	-76.6	   0	inefficient
  32	     4	0.0	-1073.6	   0	inefficient
  33	     4	0.0	-75.6	   0	inefficient
  34	     4	0.0	-75.6	   0	inefficient
  35	     4	0.0	-76.6	   0	inefficient
  36	     4	0.0	-76.6	   0	inefficient
  37	     4	0.0	-76.6	   0	inefficient
  38	     4	0.0	-76.6	   0	inefficient
  39	     4	0.0	-75.6	   0	inefficient
  40	     4	0.0	-76.6	   0	inefficient
  41	     4	0.0	-76.6	   0	inefficient
  42	     4	0.0	-74.6	   0	inefficient
  43	     4	0.0	-76.6	   0	inefficient
  44	     4	0.0	-74.6	   0	inefficient
  45	     4	0.0	-75.6	   0	inefficient
  46	     4	0.0	-761.8	   0	inefficient
  47	     4	0.0	-76.6	   0	inefficient
  48	     4	0.0	-76.6	   0	inefficient
  49	     4	0.0	-76.6	   0	inefficient
  50	     4	0.0	-75.6	   0	inefficient
  51	     4	0.0	-3862.7	   0	inefficient
  52	     4	0.0	-74.6	   0	inefficient
  53	     4	0.0	-75.6	   0	inefficient
  54	     4	0.0	-76.6	   0	inefficient
  55	     4	0.0	-75.6	   0	inefficient
  56	     4	0.0	-75.6	   0	inefficient
  57	     4	0.0	-74.6	   0	inefficient
  58	     4	0.0	-76.6	   0	inefficient
  59	     4	0.0	-75.6	   0	inefficient
  60	     4	0.0	-69.9	   0	inefficient
  61	     4	0.0	-76.6	   0	inefficient
  62	     4	0.0	-76.6	   0	inefficient
  63	     4	0.0	-76.6	   0	inefficient
  64	     4	0.0	-392.6	   0	inefficient
  65	     4	0.0	-76.6	   0	inefficient
  66	     4	21.6	-74.6	 580	inefficient
  67	     4	0.0	-72.6	   0	inefficient
  68	     4	42.0	-75.6	 298	inefficient
  69	     4	0.0	-76.6	   0	inefficient
  70	     4	10193.6	-15.1	   1	inefficient
  71	     4	0.0	-74.6	   0	inefficient
  72	     4	0.0	-75.6	107153603952640	inefficient
  73	     4	0.0	-76.6	16984372674560	inefficient
  74	     4	376.0	-76.6	  33	inefficient
  75	     4	0.0	-74.6	14657235451904	inefficient
  76	     4	40.7	-76.6	 307	inefficient
  77	     4	0.0	-75.6	1845465976930304	inefficient
  78	     4	0.0	-76.6	45437050421248	inefficient
  79	     4	0.0	-76.6	315225098158080	inefficient
  80	     4	15822.9	-75.6	   1	inefficient
  81	     4	0.0	-73.6	   0	inefficient
  82	     4	109.5	-75.6	 114	inefficient
  83	     4	0.0	-75.6	82124036112384	inefficient
  84	     4	252.6	-76.6	  49	inefficient
  85	     4	39.0	-74.6	 320	inefficient
  86	     4	0.0	-0.7	   0	inefficient
  87	     4	878.8	-76.6	  14	inefficient
  88	     4	0.0	-73.6	   0	inefficient
  89	     4	51.5	-76.6	 243	inefficient
  90	     4	0.0	-75.6	   0	inefficient
  91	     4	0.0	-76.6	   0	inefficient
  92	     4	0.0	-74.6	19421672243200	inefficient
  93	     4	110.9	-77.6	 113	inefficient
  94	     4	0.0	-75.6	   0	inefficient
