#chan	code	gain	vt50	innse	comment
   0	 80000	63.0	98.4	3494	very high noise
   1	 80000	69.6	110.1	2483	very high noise
   2	 80000	70.5	100.9	2188	very high noise
   3	 80000	72.9	105.0	2023	very high noise
   4	 80000	70.3	104.4	1965	very high noise
   5	 80000	71.5	103.2	1925	very high noise
   6	 80000	69.5	96.8	1940	very high noise
   7	 80000	71.9	103.1	1907	very high noise
   8	 80000	70.2	101.3	1915	very high noise
   9	 80000	69.5	99.8	1915	very high noise
  10	 80000	69.7	103.0	1937	very high noise
  11	 80000	68.1	102.7	1919	very high noise
  12	 80000	71.5	104.2	1912	very high noise
  13	 80000	71.0	108.0	1899	very high noise
  14	 80000	70.5	99.8	1899	very high noise
  15	 80000	68.0	97.1	1916	very high noise
  16	 80000	70.1	101.5	1906	very high noise
  17	 80000	69.9	99.5	1935	very high noise
  18	 80000	68.8	101.8	1929	very high noise
  19	 80000	69.1	98.0	1931	very high noise
  20	 80000	69.8	102.0	1901	very high noise
  21	 80000	68.9	101.7	1933	very high noise
  22	 80000	68.2	99.3	1912	very high noise
  23	 80000	66.6	96.9	1904	very high noise
  24	 80000	69.0	100.0	1912	very high noise
  25	 80000	69.9	104.6	1921	very high noise
  26	 80000	69.4	108.1	1899	very high noise
  27	 80000	68.5	100.0	1909	very high noise
  28	 80000	67.6	96.3	1938	very high noise
  29	 80000	68.9	101.9	1914	very high noise
  30	 80000	67.7	106.0	1938	very high noise
  31	 80000	68.1	98.5	1920	very high noise
  32	 80000	69.3	98.6	1952	very high noise
  33	 80000	69.7	100.8	1914	very high noise
  34	 80000	68.9	104.9	1958	very high noise
  35	 80000	70.1	105.1	1930	very high noise
  36	 80000	67.3	96.8	1945	very high noise
  37	 80000	69.3	100.7	1914	very high noise
  38	 80000	69.4	102.3	1985	very high noise
  39	 80000	67.9	97.5	1961	very high noise
  40	 80000	66.8	98.9	1986	very high noise
  41	 80000	69.5	100.3	1972	very high noise
  42	 80000	68.2	99.0	1965	very high noise
  43	 80000	71.0	102.6	1984	very high noise
  44	 80000	68.8	98.8	1985	very high noise
  45	 80000	71.5	97.7	1989	very high noise
  46	 80000	70.2	102.6	2042	very high noise
  47	 80000	68.2	97.9	1991	very high noise
  48	 80000	69.8	102.0	2022	very high noise
  49	 80000	70.4	104.8	2019	very high noise
  50	 80000	67.5	88.8	2011	very high noise
  51	 80000	67.9	98.0	2012	very high noise
  52	 80000	68.5	100.2	2014	very high noise
  53	 80000	69.7	104.5	2020	very high noise
  54	 80000	68.9	98.7	2026	very high noise
  55	 80000	70.7	99.7	2018	very high noise
  56	 80000	71.5	100.6	2010	very high noise
  57	 80000	70.4	101.4	2031	very high noise
  58	 80000	69.9	99.1	2021	very high noise
