#chan	code	gain	vt50	innse	comment
   0	     4	76.5	121.8	4116	inefficient
   1	     4	72.3	120.3	3944	inefficient
   2	     4	69.5	112.4	3982	inefficient
   3	     4	74.2	128.2	3720	inefficient
   4	     4	71.5	110.8	3943	inefficient
   5	     4	71.7	104.7	3976	inefficient
   6	     4	72.0	125.8	3665	inefficient
   7	     4	70.3	113.3	3870	inefficient
   8	     4	74.6	128.5	3699	inefficient
   9	     4	68.1	97.8	3966	inefficient
  10	     4	70.1	120.2	3703	inefficient
  11	     4	71.9	113.5	3847	inefficient
  12	     4	72.6	123.1	3744	inefficient
  13	     4	72.8	122.5	3790	inefficient
  14	     4	68.8	111.4	3943	inefficient
  15	     4	70.9	112.0	3940	inefficient
  16	     4	70.4	116.9	3859	inefficient
  17	     4	69.2	117.5	3867	inefficient
  18	     4	70.8	112.3	3922	inefficient
  19	     4	71.2	119.0	3835	inefficient
  20	     4	72.5	128.0	3669	inefficient
  21	     4	71.0	101.9	4056	inefficient
  22	     4	72.3	125.0	3759	inefficient
  23	     4	71.2	119.3	3875	inefficient
  24	     4	73.4	125.1	3789	inefficient
  25	     4	72.6	118.8	3897	inefficient
  26	     4	73.2	122.8	3779	inefficient
  27	     4	71.8	121.8	3811	inefficient
  28	     4	68.8	112.6	3962	inefficient
  29	     4	68.7	106.5	4006	inefficient
  30	     4	69.7	120.8	3808	inefficient
  31	     4	71.7	130.1	3698	inefficient
  32	     4	66.7	89.8	4073	inefficient
  33	     4	70.4	118.0	3921	inefficient
  34	     4	72.8	124.3	3776	inefficient
  35	     4	71.7	118.8	3866	inefficient
  36	     4	71.0	119.6	3869	inefficient
  37	     4	70.3	119.6	3866	inefficient
  38	     4	68.9	107.2	3998	inefficient
  39	     4	71.8	114.7	3928	inefficient
  40	     4	74.4	121.6	3831	inefficient
  41	     4	71.2	128.9	3785	inefficient
  42	     4	71.1	115.1	3898	inefficient
  43	     4	72.5	150.9	3274	inefficient
  44	     4	70.1	123.8	3822	inefficient
  45	     4	72.5	123.2	3807	inefficient
  46	     4	72.9	139.7	3491	inefficient
  47	     4	70.7	113.7	3869	inefficient
  48	     4	69.0	100.5	4019	inefficient
  49	     4	69.1	111.9	3963	inefficient
  50	     4	71.0	113.3	4050	inefficient
  51	     4	70.8	111.1	4058	inefficient
  52	     4	69.4	116.3	3928	inefficient
  53	     4	72.4	113.2	3962	inefficient
  54	     4	70.9	110.9	4032	inefficient
  55	     4	73.6	132.9	3686	inefficient
  56	     4	69.2	117.7	3917	inefficient
  57	     4	72.8	120.4	3914	inefficient
  58	     4	69.5	119.7	3856	inefficient
  59	     4	68.5	113.3	3944	inefficient
  60	     4	71.3	117.0	3904	inefficient
  61	     4	71.8	125.2	3825	inefficient
  62	     4	71.5	127.8	3779	inefficient
  63	     4	71.3	130.9	3768	inefficient
  64	     4	73.6	121.7	3889	inefficient
  65	     4	69.4	107.0	4115	inefficient
  66	     4	73.2	120.8	3923	inefficient
  67	     4	72.0	191.3	2944	inefficient
  68	     4	69.5	103.3	4097	inefficient
  69	     4	68.9	122.1	3864	inefficient
  70	     4	72.9	135.2	3646	inefficient
  71	     4	69.7	120.7	3902	inefficient
  72	     4	69.8	120.7	3836	inefficient
  73	     4	70.0	123.2	3790	inefficient
  74	     4	72.8	122.1	3822	inefficient
  75	     4	70.6	120.3	3862	inefficient
  76	     4	69.3	114.4	3923	inefficient
  77	     4	67.2	91.5	4130	inefficient
  78	     4	70.7	121.4	3887	inefficient
  79	     4	67.3	87.6	4139	inefficient
  80	     4	71.1	125.5	3791	inefficient
  81	     4	69.6	117.7	3937	inefficient
  82	     4	67.7	117.6	3863	inefficient
  83	     4	70.0	103.6	4072	inefficient
  84	     4	68.7	113.4	3938	inefficient
  85	     4	69.8	118.5	3877	inefficient
  86	     4	69.2	107.1	4012	inefficient
  87	     4	72.3	146.4	3398	inefficient
  88	     4	73.4	131.1	3727	inefficient
  89	     4	69.5	114.6	4000	inefficient
  90	     4	68.6	111.8	3997	inefficient
  91	     4	71.1	119.7	3909	inefficient
  92	     4	67.3	94.0	4148	inefficient
  93	     4	70.9	119.9	3904	inefficient
