#chan	code	gain	vt50	innse	comment
   0	     4	77.1	115.4	4208	inefficient
   1	     4	73.2	115.7	3947	inefficient
   2	     4	70.4	107.5	4035	inefficient
   3	     4	75.3	123.8	3734	inefficient
   4	     4	74.4	123.3	3643	inefficient
   5	     4	72.5	99.4	3927	inefficient
   6	     4	73.1	120.6	3702	inefficient
   7	     4	71.4	111.2	3829	inefficient
   8	     4	75.7	124.9	3621	inefficient
   9	     4	70.5	107.0	3942	inefficient
  10	     4	71.3	115.7	3722	inefficient
  11	     4	73.8	116.0	3775	inefficient
  12	     4	73.7	117.9	3790	inefficient
  13	     4	74.5	123.8	3662	inefficient
  14	     4	70.7	117.0	3808	inefficient
  15	     4	72.2	108.9	3947	inefficient
  16	     4	72.7	129.3	3525	inefficient
  17	     4	71.7	125.7	3662	inefficient
  18	     4	73.5	122.2	3736	inefficient
  19	     4	73.4	128.9	3590	inefficient
  20	     4	73.0	114.1	3876	inefficient
  21	     4	74.3	118.6	3836	inefficient
  22	     4	73.4	121.0	3766	inefficient
  23	     4	72.4	116.9	3773	inefficient
  24	     4	74.8	121.3	3727	inefficient
  25	     4	74.7	128.3	3673	inefficient
  26	     4	74.3	119.0	3814	inefficient
  27	     4	73.1	117.8	3825	inefficient
  28	     4	69.6	108.5	3978	inefficient
  29	     4	71.3	116.9	3861	inefficient
  30	     4	71.0	116.8	3806	inefficient
  31	     4	73.1	127.5	3612	inefficient
  32	     4	67.9	90.1	4091	inefficient
  33	     4	72.9	128.7	3609	inefficient
  34	     4	73.8	119.6	3798	inefficient
  35	     4	73.0	117.0	3825	inefficient
  36	     4	72.6	118.3	3802	inefficient
  37	     4	71.2	115.2	3886	inefficient
  38	     4	69.6	100.4	4034	inefficient
  39	     4	72.3	105.2	3964	inefficient
  40	     4	75.6	115.2	3846	inefficient
  41	     4	73.2	136.0	3458	inefficient
  42	     4	73.2	124.3	3747	inefficient
  43	     4	72.8	123.4	3704	inefficient
  44	     4	69.8	103.5	4003	inefficient
  45	     4	71.8	104.9	3999	inefficient
  46	     4	73.1	119.5	3772	inefficient
  47	     4	71.8	107.5	3928	inefficient
  48	     4	72.6	123.2	3715	inefficient
  49	     4	69.9	103.7	4039	inefficient
  50	     4	71.4	103.4	4125	inefficient
  51	     4	72.6	116.0	3966	inefficient
  52	     4	70.5	111.8	3955	inefficient
  53	     4	74.0	111.1	3989	inefficient
  54	     4	73.4	121.8	3809	inefficient
  55	     4	75.3	136.4	3519	inefficient
  56	     4	71.4	123.8	3711	inefficient
  57	     4	73.9	116.9	3942	inefficient
  58	     4	70.0	112.8	3961	inefficient
  59	     4	69.4	107.2	4015	inefficient
  60	     4	72.5	112.9	3934	inefficient
  61	     4	72.1	109.6	3943	inefficient
  62	     4	72.6	120.7	3812	inefficient
  63	     4	71.5	114.3	3907	inefficient
  64	     4	75.3	125.4	3773	inefficient
  65	     4	71.8	117.2	3918	inefficient
  66	     4	75.0	123.8	3829	inefficient
  67	     4	72.3	113.4	3976	inefficient
  68	     4	72.4	119.9	3809	inefficient
  69	     4	69.7	115.7	3928	inefficient
  70	     4	73.3	120.3	3803	inefficient
  71	     4	69.5	104.5	3990	inefficient
  72	     4	71.4	123.1	3687	inefficient
  73	     4	71.6	122.5	3756	inefficient
  74	     4	73.9	119.2	3793	inefficient
  75	     4	71.7	115.5	3887	inefficient
  76	     4	71.8	127.7	3628	inefficient
  77	     4	72.1	121.3	3789	inefficient
  78	     4	71.6	113.0	3937	inefficient
  79	     4	69.0	90.1	4149	inefficient
  80	     4	71.8	116.1	3862	inefficient
  81	     4	69.6	102.9	4072	inefficient
  82	     4	68.0	105.9	3930	inefficient
  83	     4	72.3	110.8	3977	inefficient
  84	     4	69.1	104.5	4008	inefficient
  85	     4	70.4	109.3	3968	inefficient
  86	     4	70.3	104.4	4016	inefficient
  87	     4	71.3	109.2	4016	inefficient
  88	     4	74.3	124.3	3766	inefficient
  89	     4	71.1	116.5	3896	inefficient
  90	     4	70.1	113.9	3886	inefficient
  91	     4	72.2	115.1	3918	inefficient
  92	     4	70.7	108.5	3945	inefficient
  93	     4	72.0	119.1	3836	inefficient
  94	     4	70.5	112.3	3965	inefficient
  95	     4	71.0	107.0	4058	inefficient
  96	     4	70.8	111.7	3931	inefficient
  97	     4	69.1	106.6	4052	inefficient
