#chan	code	gain	vt50	innse	comment
   0	     0	79.4	109.7	 823	OK
   1	     0	78.2	107.4	 852	OK
   2	     0	77.2	106.8	 812	OK
   3	     0	77.2	108.5	 840	OK
   4	     0	78.0	108.0	 838	OK
   5	     0	77.9	109.1	 846	OK
   6	     0	74.8	107.7	 830	OK
   7	     0	77.3	108.1	 855	OK
   8	     0	77.5	110.6	 850	OK
   9	     0	79.9	111.6	 839	OK
  10	     0	75.7	110.4	 846	OK
  11	     0	76.7	106.8	 855	OK
  12	     0	76.3	106.1	 860	OK
  13	     0	78.3	111.9	 846	OK
  14	     0	76.7	107.3	 873	OK
  15	     0	74.8	105.9	 850	OK
  16	     0	75.6	106.4	 880	OK
  17	     0	77.2	108.7	 868	OK
  18	     0	74.9	106.3	 869	OK
  19	     0	77.5	107.7	 893	OK
  20	     0	75.5	104.4	 877	OK
  21	     0	75.9	107.4	 912	OK
  22	     0	74.3	104.7	 920	OK
  23	     0	74.6	105.1	 905	OK
  24	     0	76.0	105.9	 912	OK
  25	     0	78.0	110.5	 887	OK
  26	     0	76.6	108.6	 911	OK
  27	     0	75.9	108.4	 906	OK
  28	     0	75.2	105.4	 905	OK
  29	     0	75.3	105.9	 888	OK
  30	     0	75.4	105.2	 909	OK
  31	     0	76.5	107.7	 919	OK
  32	     0	77.2	108.2	 903	OK
  33	     0	79.1	111.4	 901	OK
  34	     0	76.5	108.9	 904	OK
  35	     0	76.3	107.7	 909	OK
  36	     0	76.2	108.7	 928	OK
  37	     0	75.1	107.4	 916	OK
  38	     0	76.6	107.9	 935	OK
  39	     0	74.7	104.2	 907	OK
  40	     0	77.0	108.1	 896	OK
  41	     0	74.4	103.6	 892	OK
  42	     0	76.8	108.4	 906	OK
  43	     0	76.3	107.3	 887	OK
  44	     0	78.4	109.1	 892	OK
  45	     0	76.2	107.5	 923	OK
  46	     0	77.0	106.5	 917	OK
  47	     0	76.9	108.3	 942	OK
  48	     0	76.7	105.5	 919	OK
  49	     0	74.8	106.8	 915	OK
  50	     0	75.8	107.2	 925	OK
  51	     0	74.5	106.0	 919	OK
  52	     0	76.8	108.0	 920	OK
  53	     0	76.5	106.1	 921	OK
  54	     0	75.7	105.0	 921	OK
  55	     0	78.1	110.6	 918	OK
  56	     0	75.1	105.9	 911	OK
  57	     0	76.5	106.2	 923	OK
  58	     0	75.4	104.3	 923	OK
  59	     0	76.0	107.1	 934	OK
  60	     0	76.4	107.3	 927	OK
  61	     0	74.7	106.1	 926	OK
  62	     0	76.5	108.3	 926	OK
  63	     0	76.3	107.7	 927	OK
  64	     0	77.6	106.9	 928	OK
  65	     0	76.5	108.6	 913	OK
  66	     0	75.6	107.2	 935	OK
  67	     0	75.8	107.1	 924	OK
  68	     0	75.5	108.1	 915	OK
  69	     0	75.5	107.9	 929	OK
  70	     0	78.5	109.0	 922	OK
  71	     0	76.5	106.7	 931	OK
  72	     0	78.2	110.5	 928	OK
  73	     0	73.0	102.8	 931	OK
  74	     0	74.6	105.8	 933	OK
  75	     0	74.3	104.4	 927	OK
  76	     0	74.9	104.9	 931	OK
  77	     0	77.9	106.3	 908	OK
  78	     0	75.0	106.8	 915	OK
  79	     0	76.6	105.8	 920	OK
  80	     0	77.6	107.1	 909	OK
  81	     0	78.5	109.2	 903	OK
  82	     0	78.5	109.0	 920	OK
  83	     0	75.8	105.7	 904	OK
  84	     0	78.7	110.2	 926	OK
  85	     0	76.5	108.5	 926	OK
  86	     0	75.6	107.5	 919	OK
  87	     0	73.5	104.4	 902	OK
  88	     0	76.7	109.2	 924	OK
  89	     0	78.0	110.2	 901	OK
  90	     0	75.3	104.1	 899	OK
  91	     0	77.8	108.2	 892	OK
  92	     0	79.1	109.1	 930	OK
  93	     0	77.0	107.1	 905	OK
  94	     0	75.4	105.8	 929	OK
  95	     0	74.4	104.0	 898	OK
  96	     0	74.3	106.7	 911	OK
  97	     0	76.7	108.6	 921	OK
  98	     0	76.2	107.0	 936	OK
  99	     0	78.4	107.5	 905	OK
 100	     0	77.0	108.4	 916	OK
 101	     0	77.8	108.4	 925	OK
 102	     0	75.3	105.2	 931	OK
 103	     0	75.8	107.1	 910	OK
 104	     0	79.5	110.9	 899	OK
 105	     0	76.7	108.8	 891	OK
 106	     0	77.2	108.7	 935	OK
 107	     0	75.7	106.6	 900	OK
 108	     0	77.7	107.6	 900	OK
 109	     0	79.2	109.6	 908	OK
 110	     0	74.9	104.7	 912	OK
 111	     0	79.7	110.7	 912	OK
 112	     0	76.7	107.5	 909	OK
 113	     0	78.6	109.8	 926	OK
 114	     0	75.2	106.2	 927	OK
 115	     0	75.5	106.1	 923	OK
 116	     0	76.5	105.7	 916	OK
 117	     0	76.4	107.1	 927	OK
 118	     0	76.5	107.9	 942	OK
 119	     0	75.3	106.2	 923	OK
 120	     0	77.9	108.5	 906	OK
 121	     0	78.6	109.0	 919	OK
 122	     0	78.1	107.7	 915	OK
 123	     0	79.1	110.4	 909	OK
 124	     0	75.2	104.9	 917	OK
 125	     0	76.6	108.2	 911	OK
 126	     0	79.5	108.5	 894	OK
 127	     0	76.6	108.8	 923	OK
 128	     0	77.3	108.3	 903	OK
 129	     0	78.9	108.1	 890	OK
 130	     0	78.5	109.2	 907	OK
 131	     0	75.3	106.7	 907	OK
 132	     0	77.2	108.7	 897	OK
 133	     0	73.3	104.6	 897	OK
 134	     0	73.5	103.7	 871	OK
 135	     0	73.8	104.3	 885	OK
 136	     0	75.4	105.8	 919	OK
 137	     0	76.7	109.0	 893	OK
 138	     0	75.6	110.0	 914	OK
 139	     0	75.7	106.7	 901	OK
 140	     0	76.6	108.6	 898	OK
 141	     0	75.3	106.9	 898	OK
 142	     0	73.4	103.3	 907	OK
 143	     0	75.0	106.2	 896	OK
 144	     0	76.3	106.3	 885	OK
 145	     0	75.4	105.9	 900	OK
 146	     0	76.2	109.1	 898	OK
 147	     0	78.7	110.0	 883	OK
 148	     0	74.1	105.1	 899	OK
