#chan	code	gain	vt50	innse	comment
   0	     4	67.1	82.2	4735	inefficient
   1	     4	63.2	82.3	4492	inefficient
   2	     4	59.1	77.7	4628	inefficient
   3	     4	67.6	88.4	4237	inefficient
   4	     4	60.1	74.7	4503	inefficient
   5	     4	59.3	70.4	4525	inefficient
   6	     4	63.4	87.4	4241	inefficient
   7	     4	60.0	77.8	4415	inefficient
   8	     4	67.0	88.5	4185	inefficient
   9	     4	54.6	66.4	4742	inefficient
  10	     4	61.2	84.5	4245	inefficient
  11	     4	61.4	77.7	4393	inefficient
  12	     4	63.8	85.4	4253	inefficient
  13	     4	64.1	84.4	4266	inefficient
  14	     4	58.2	77.6	4492	inefficient
  15	     4	59.1	77.0	4465	inefficient
  16	     4	60.4	81.2	4355	inefficient
  17	     4	59.6	82.0	4344	inefficient
  18	     4	60.2	77.1	4465	inefficient
  19	     4	61.9	82.8	4312	inefficient
  20	     4	65.8	89.6	4157	inefficient
  21	     4	57.6	68.3	4654	inefficient
  22	     4	63.8	87.0	4210	inefficient
  23	     4	61.6	82.5	4364	inefficient
  24	     4	64.6	86.8	4224	inefficient
  25	     4	63.6	81.4	4307	inefficient
  26	     4	64.7	84.6	4239	inefficient
  27	     4	63.1	84.4	4296	inefficient
  28	     4	57.8	78.7	4485	inefficient
  29	     4	55.6	73.1	4750	inefficient
  30	     4	61.3	84.9	4234	inefficient
  31	     4	65.3	91.2	4165	inefficient
  32	     4	51.8	59.3	4956	inefficient
  33	     4	60.6	82.1	4428	inefficient
  34	     4	64.4	87.3	4305	inefficient
  35	     4	61.4	82.0	4433	inefficient
  36	     4	61.9	83.3	4318	inefficient
  37	     4	60.0	83.9	4401	inefficient
  38	     4	57.1	73.8	4617	inefficient
  39	     4	61.3	78.3	4486	inefficient
  40	     4	64.9	82.4	4349	inefficient
  41	     4	65.6	91.0	4152	inefficient
  42	     4	60.5	79.3	4432	inefficient
  43	     4	71.0	109.3	3818	inefficient
  44	     4	61.6	87.3	4308	inefficient
  45	     4	63.8	84.9	4259	inefficient
  46	     4	68.4	98.5	3971	inefficient
  47	     4	60.1	78.9	4461	inefficient
  48	     4	56.0	68.5	4658	inefficient
  49	     4	57.6	77.7	4543	inefficient
  50	     4	59.5	78.1	4621	inefficient
  51	     4	59.5	76.3	4590	inefficient
  52	     4	58.8	81.1	4552	inefficient
  53	     4	61.1	77.0	4574	inefficient
  54	     4	59.3	75.7	4621	inefficient
  55	     4	67.8	93.0	4188	inefficient
  56	     4	59.7	82.7	4381	inefficient
  57	     4	63.3	83.4	4368	inefficient
  58	     4	59.5	84.0	4422	inefficient
  59	     4	57.7	78.9	4543	inefficient
  60	     4	61.0	81.5	4481	inefficient
  61	     4	63.2	87.4	4254	inefficient
  62	     4	64.3	89.3	4232	inefficient
  63	     4	63.7	92.7	4282	inefficient
  64	     4	64.7	83.7	4359	inefficient
  65	     4	58.0	73.5	4678	inefficient
  66	     4	63.7	82.7	4496	inefficient
