#chan	code	gain	vt50	innse	comment
   0	     4	75.6	119.2	4191	inefficient
   1	     4	71.4	115.6	4019	inefficient
   2	     4	68.8	110.6	3965	inefficient
   3	     4	73.5	124.8	3786	inefficient
   4	     4	72.3	122.3	3827	inefficient
   5	     4	72.2	115.1	3810	inefficient
   6	     4	70.9	117.5	3792	inefficient
   7	     4	69.9	114.1	3853	inefficient
   8	     4	74.0	126.8	3726	inefficient
   9	     4	69.4	113.6	3854	inefficient
  10	     4	69.4	117.1	3775	inefficient
  11	     4	71.7	117.1	3780	inefficient
  12	     4	70.7	106.1	3943	inefficient
  13	     4	72.0	118.1	3797	inefficient
  14	     4	68.8	117.5	3823	inefficient
  15	     4	70.0	107.6	3950	inefficient
  16	     4	69.8	115.1	3869	inefficient
  17	     4	69.8	125.0	3732	inefficient
  18	     4	73.0	144.4	3344	inefficient
  19	 80000	72.7	169.0	2905	very high noise
  20	     4	71.9	124.5	3756	inefficient
  21	     4	72.8	125.5	3784	inefficient
  22	     4	71.9	130.6	3697	inefficient
  23	     4	70.6	118.1	3862	inefficient
  24	     4	72.7	121.8	3767	inefficient
  25	     4	73.1	130.6	3724	inefficient
  26	     4	73.4	130.9	3768	inefficient
  27	     4	71.0	118.4	3886	inefficient
  28	     4	69.0	120.9	3835	inefficient
  29	     4	69.1	117.0	3926	inefficient
  30	     4	66.8	96.1	4002	inefficient
  31	     4	71.1	128.6	3729	inefficient
  32	     4	69.9	120.7	3795	inefficient
  33	     4	70.5	122.9	3837	inefficient
  34	     4	72.1	120.1	3808	inefficient
  35	     4	71.2	118.2	3860	inefficient
  36	     4	70.2	113.1	3941	inefficient
  37	     4	69.8	120.3	3852	inefficient
  38	     4	71.7	163.1	2978	inefficient
  39	     4	71.7	120.0	3904	inefficient
  40	     4	74.1	120.3	3773	inefficient
  41	     4	70.7	128.3	3779	inefficient
  42	     4	70.7	117.4	3840	inefficient
  43	     4	70.4	119.4	3839	inefficient
  44	     4	69.2	120.4	3820	inefficient
  45	     4	71.7	117.9	3867	inefficient
  46	     4	71.1	120.2	3828	inefficient
  47	     4	70.7	116.7	3885	inefficient
  48	     4	70.5	120.5	3810	inefficient
  49	     4	68.8	111.2	3940	inefficient
  50	     4	70.3	109.0	4094	inefficient
  51	     4	72.9	160.9	3171	inefficient
  52	     4	69.0	117.3	3949	inefficient
  53	     4	72.2	116.3	3976	inefficient
  54	     4	71.3	119.8	3903	inefficient
  55	     4	72.9	132.5	3687	inefficient
  56	     4	68.8	117.3	3916	inefficient
  57	     4	70.4	102.2	4048	inefficient
  58	     4	68.6	115.9	3916	inefficient
  59	     4	68.3	115.7	3889	inefficient
  60	     4	71.5	129.5	3725	inefficient
  61	     4	70.5	113.9	3896	inefficient
  62	     4	70.4	120.0	3904	inefficient
  63	     4	69.8	118.6	3923	inefficient
  64	     4	73.2	121.0	3867	inefficient
  65	     4	68.8	105.8	4131	inefficient
  66	     4	73.4	127.9	3813	inefficient
  67	     4	71.0	120.8	3913	inefficient
  68	     4	68.7	101.3	4024	inefficient
  69	     4	68.0	117.5	3927	inefficient
  70	     4	71.5	121.6	3771	inefficient
  71	     4	65.9	92.2	4115	inefficient
  72	     4	69.7	125.0	3780	inefficient
  73	     4	69.2	117.2	3888	inefficient
