#chan	code	gain	vt50	innse	comment
   0	     4	64.3	69.0	5019	inefficient
   1	     4	65.4	75.3	4979	inefficient
   2	     4	63.7	65.9	4640	inefficient
   3	     4	69.7	89.3	4912	inefficient
   4	     4	65.2	76.2	5047	inefficient
   5	     4	63.8	66.4	4613	inefficient
   6	     4	64.8	69.9	4843	inefficient
   7	     4	63.4	63.9	4571	inefficient
   8	     4	63.7	69.8	4830	inefficient
   9	     4	62.9	60.8	4614	inefficient
  10	     4	66.9	78.3	4931	inefficient
  11	     4	64.9	74.3	4791	inefficient
  12	     4	61.5	71.0	4766	inefficient
  13	     4	64.6	77.5	4715	inefficient
  14	     4	62.9	71.3	4707	inefficient
  15	     4	62.6	72.3	4805	inefficient
  16	     4	65.0	79.7	5061	inefficient
  17	     4	63.1	70.3	4780	inefficient
  18	     4	61.7	58.5	4488	inefficient
  19	     4	61.7	57.9	4761	inefficient
  20	     4	63.3	77.0	4859	inefficient
  21	     4	61.6	58.5	4402	inefficient
  22	     4	61.9	63.4	4605	inefficient
  23	     4	61.7	64.1	4669	inefficient
  24	     4	61.1	63.7	4695	inefficient
  25	     4	62.3	55.7	4378	inefficient
  26	     4	61.9	68.0	4621	inefficient
  27	     4	36.9	65.1	7551	inefficient
  28	     4	66.6	75.7	4881	inefficient
  29	     4	65.1	76.2	4853	inefficient
  30	     4	64.1	73.2	4756	inefficient
  31	     4	62.1	65.4	4611	inefficient
  32	     4	62.6	62.2	4712	inefficient
  33	     4	63.1	68.2	4758	inefficient
  34	     4	62.4	67.8	4755	inefficient
  35	     4	63.6	68.9	4732	inefficient
  36	     4	63.2	56.1	4844	inefficient
  37	     4	62.4	62.2	5011	inefficient
  38	     4	61.4	56.5	4672	inefficient
  39	     4	62.3	64.8	4806	inefficient
  40	     4	61.9	56.2	4658	inefficient
  41	     4	61.6	56.5	4567	inefficient
  42	     4	63.0	61.0	4762	inefficient
  43	     4	61.3	54.5	4797	inefficient
  44	     4	37.3	69.9	8104	inefficient
  45	     4	36.9	71.5	8027	inefficient
  46	     4	36.9	70.3	8207	inefficient
  47	     4	36.9	63.1	7957	inefficient
  48	     4	36.9	65.0	7919	inefficient
  49	     4	62.1	62.0	4610	inefficient
  50	     4	63.0	69.1	4633	inefficient
  51	     4	64.9	82.7	4857	inefficient
  52	     4	65.8	82.6	5058	inefficient
  53	     4	63.6	77.5	4781	inefficient
  54	     4	61.8	71.2	4711	inefficient
  55	     4	64.0	67.9	4563	inefficient
  56	     4	63.3	65.9	4735	inefficient
  57	     4	64.9	71.4	4619	inefficient
  58	     4	62.5	57.4	4646	inefficient
  59	     4	65.2	70.4	4795	inefficient
  60	     4	65.3	66.9	4958	inefficient
  61	     4	62.3	54.3	4742	inefficient
  62	     4	62.6	58.3	4589	inefficient
  63	     4	64.3	70.7	4789	inefficient
  64	     4	63.5	66.7	4663	inefficient
  65	     4	62.1	51.1	4483	inefficient
  66	     4	64.5	67.9	4755	inefficient
  67	     4	65.3	76.4	4851	inefficient
  68	     4	62.6	61.8	4664	inefficient
  69	     4	62.0	59.2	4533	inefficient
  70	     4	65.1	76.0	4718	inefficient
  71	     4	65.2	78.2	4844	inefficient
  72	     4	61.2	60.1	4784	inefficient
  73	     4	62.6	59.4	4697	inefficient
  74	     4	63.8	68.6	4723	inefficient
  75	     4	63.0	68.5	4819	inefficient
  76	     4	63.0	61.1	4597	inefficient
  77	     4	63.5	62.6	4570	inefficient
  78	     4	61.6	66.3	4609	inefficient
  79	     4	62.0	61.4	4471	inefficient
  80	     4	63.4	64.6	4683	inefficient
  81	     4	62.8	74.3	4855	inefficient
  82	     4	62.7	63.4	4767	inefficient
  83	     4	62.8	67.9	4773	inefficient
  84	     4	64.6	70.3	4704	inefficient
  85	     4	62.3	68.2	4606	inefficient
  86	     4	66.9	76.3	4885	inefficient
  87	     4	64.5	66.0	4634	inefficient
  88	     4	64.8	70.0	4697	inefficient
  89	     4	60.9	56.3	4374	inefficient
  90	     4	63.3	70.1	4718	inefficient
  91	     4	64.6	78.2	4722	inefficient
  92	     4	63.9	64.9	4461	inefficient
  93	     4	59.7	57.2	4288	inefficient
  94	     4	63.4	62.1	4426	inefficient
  95	     4	64.7	69.7	4526	inefficient
  96	     4	63.3	57.7	4437	inefficient
