#chan	code	gain	vt50	innse	comment
   0	 80000	68.9	134.9	3527	very high noise
   1	 80000	67.3	130.0	2782	very high noise
   2	 80000	71.0	130.8	2378	very high noise
   3	 80000	70.0	131.3	2204	very high noise
   4	 80000	68.4	125.4	2177	very high noise
   5	 80000	69.7	133.5	2139	very high noise
   6	 80000	65.4	117.3	2147	very high noise
   7	 80000	67.8	126.7	2120	very high noise
   8	 80000	66.8	127.7	2101	very high noise
   9	 80000	68.2	131.5	2074	very high noise
  10	 80000	68.3	130.5	2114	very high noise
  11	 80000	69.2	128.3	2134	very high noise
  12	 80000	64.8	122.3	2126	very high noise
  13	 80000	68.0	127.4	2104	very high noise
  14	 80000	68.9	130.5	2091	very high noise
  15	 80000	70.8	135.2	2120	very high noise
  16	 80000	68.6	132.8	2090	very high noise
  17	 80000	68.0	128.8	2142	very high noise
  18	 80000	69.5	133.3	2099	very high noise
  19	 80000	67.1	125.4	2106	very high noise
  20	 80000	68.3	122.9	2143	very high noise
  21	 80000	69.3	131.3	2127	very high noise
  22	 80000	66.2	123.4	2169	very high noise
  23	 80000	69.9	132.3	2077	very high noise
  24	 80000	69.0	127.5	2145	very high noise
  25	 80000	68.5	130.8	2107	very high noise
  26	 80000	67.5	126.4	2138	very high noise
  27	 80000	67.8	129.4	2122	very high noise
  28	 80000	68.0	129.2	2105	very high noise
  29	 80000	68.4	131.3	2115	very high noise
  30	 80000	68.8	133.2	2100	very high noise
  31	 80000	67.9	125.5	2159	very high noise
  32	 80000	66.4	124.3	2153	very high noise
  33	 80000	66.8	124.7	2162	very high noise
  34	 80000	67.2	129.7	2107	very high noise
  35	 80000	68.7	126.3	2162	very high noise
  36	 80000	68.2	127.6	2142	very high noise
  37	 80000	67.2	125.1	2139	very high noise
  38	 80000	66.9	129.0	2142	very high noise
  39	 80000	67.9	127.8	2158	very high noise
  40	 80000	67.3	125.7	2146	very high noise
  41	 80000	67.0	128.0	2156	very high noise
  42	 80000	68.2	130.2	2129	very high noise
  43	 80000	67.9	126.7	2185	very high noise
