#chan	code	gain	vt50	innse	comment
   0	     4	33.6	49.8	8183	inefficient
   1	     4	36.6	53.2	7437	inefficient
   2	     4	29.4	45.5	8622	inefficient
   3	     4	42.4	59.0	6691	inefficient
   4	     4	37.0	52.7	7250	inefficient
   5	     4	31.0	45.9	7990	inefficient
   6	     4	35.2	50.7	7643	inefficient
   7	     4	30.2	45.5	8605	inefficient
   8	     4	32.1	49.0	7946	inefficient
   9	     4	29.1	41.7	8768	inefficient
  10	     4	38.8	54.9	7346	inefficient
  11	     4	33.8	51.3	7669	inefficient
  12	     4	32.1	51.3	8091	inefficient
  13	     4	36.1	54.6	7504	inefficient
  14	     4	33.5	51.0	7586	inefficient
  15	     4	32.6	51.3	7726	inefficient
  16	     4	38.9	57.2	6903	inefficient
  17	     4	33.3	51.8	7845	inefficient
  18	     4	29.9	42.5	8211	inefficient
  19	     4	28.1	42.0	8905	inefficient
  20	     4	35.6	55.5	7356	inefficient
  21	     4	28.6	41.8	8952	inefficient
  22	     4	29.5	46.6	8499	inefficient
  23	     4	29.4	46.7	8473	inefficient
  24	     4	28.3	46.1	8993	inefficient
  25	     4	29.0	38.5	8806	inefficient
  26	     4	30.9	48.6	8102	inefficient
  27	     4	29.0	46.5	8323	inefficient
  28	     4	37.2	54.0	7345	inefficient
  29	     4	36.9	55.5	7265	inefficient
  30	     4	33.2	52.0	7833	inefficient
  31	     4	29.2	47.0	8339	inefficient
  32	     4	29.6	46.8	8400	inefficient
  33	     4	32.1	50.2	7856	inefficient
  34	     4	30.0	48.6	8424	inefficient
  35	     4	30.6	49.3	8208	inefficient
  36	     4	29.7	42.4	8356	inefficient
  37	     4	30.2	48.7	8384	inefficient
  38	     4	28.3	41.7	8816	inefficient
  39	     4	30.3	48.8	8283	inefficient
  40	     4	28.8	41.0	8789	inefficient
  41	     4	28.7	41.4	8274	inefficient
  42	     4	30.9	46.2	8041	inefficient
  43	     4	28.5	40.6	8807	inefficient
  44	     4	32.6	49.4	7820	inefficient
  45	     4	33.6	52.5	7463	inefficient
  46	     4	33.0	51.4	7709	inefficient
  47	     4	30.9	46.9	8003	inefficient
  48	     4	30.4	47.9	8437	inefficient
  49	     4	29.4	45.7	8342	inefficient
  50	     4	30.4	48.3	8284	inefficient
  51	     4	38.0	57.6	7138	inefficient
  52	     4	38.3	57.2	7051	inefficient
  53	     4	35.1	54.3	7394	inefficient
  54	     4	31.6	51.8	7875	inefficient
  55	     4	31.0	47.9	8180	inefficient
  56	     4	31.4	46.8	8157	inefficient
  57	     4	34.4	51.0	7548	inefficient
  58	     4	28.3	42.7	8604	inefficient
  59	     4	35.8	52.8	7325	inefficient
  60	     4	35.1	50.6	7487	inefficient
  61	     4	28.5	41.5	8546	inefficient
  62	     4	28.9	42.3	8630	inefficient
  63	     4	33.9	52.7	7708	inefficient
  64	     4	30.4	48.5	8304	inefficient
  65	     4	29.4	37.0	9082	inefficient
  66	     4	32.5	49.7	7933	inefficient
  67	     4	37.3	54.6	7309	inefficient
  68	     4	30.1	45.9	8201	inefficient
  69	     4	29.1	43.7	8496	inefficient
  70	     4	35.7	54.5	7236	inefficient
  71	     4	37.2	55.5	7157	inefficient
  72	     4	28.4	46.6	8675	inefficient
