#chan	code	gain	vt50	innse	comment
   0	 80000	60.7	99.7	4187	very high noise
   1	 80000	61.6	94.8	3074	very high noise
   2	 80000	66.9	99.6	2629	very high noise
   3	 80000	65.5	94.4	2545	very high noise
   4	 80000	64.2	91.7	2474	very high noise
   5	 80000	65.4	90.8	2424	very high noise
   6	 80000	61.6	90.7	2394	very high noise
   7	 80000	63.2	88.1	2412	very high noise
   8	 80000	62.4	92.4	2398	very high noise
   9	 80000	62.9	86.4	2421	very high noise
  10	 80000	63.3	88.7	2390	very high noise
  11	 80000	65.4	95.1	2358	very high noise
  12	 80000	60.0	88.1	2412	very high noise
  13	 80000	64.5	94.5	2363	very high noise
  14	 80000	65.4	96.3	2368	very high noise
  15	 80000	65.5	88.8	2422	very high noise
  16	 80000	64.2	90.4	2396	very high noise
  17	 80000	64.1	93.3	2397	very high noise
  18	 80000	65.4	94.0	2365	very high noise
  19	 80000	62.3	89.8	2430	very high noise
  20	 80000	64.5	92.8	2395	very high noise
  21	 80000	65.2	95.3	2376	very high noise
  22	 80000	62.0	91.2	2388	very high noise
  23	 80000	64.9	89.2	2362	very high noise
  24	 80000	64.9	93.6	2386	very high noise
  25	 80000	63.5	89.5	2409	very high noise
  26	 80000	62.3	87.7	2412	very high noise
  27	 80000	63.2	91.0	2377	very high noise
  28	 80000	63.9	93.2	2382	very high noise
  29	 80000	63.2	89.3	2424	very high noise
  30	 80000	64.4	91.4	2374	very high noise
  31	 80000	63.1	89.6	2399	very high noise
  32	 80000	62.1	92.0	2419	very high noise
  33	 80000	62.4	89.7	2411	very high noise
  34	 80000	62.5	88.8	2372	very high noise
  35	 80000	64.4	90.1	2394	very high noise
  36	 80000	63.9	91.8	2423	very high noise
  37	 80000	62.7	92.9	2379	very high noise
  38	 80000	61.8	87.9	2417	very high noise
  39	 80000	64.1	97.7	2361	very high noise
  40	 80000	62.2	87.4	2412	very high noise
  41	 80000	62.6	89.8	2409	very high noise
  42	 80000	63.1	88.4	2416	very high noise
  43	 80000	63.7	91.0	2412	very high noise
  44	 80000	64.6	91.5	2421	very high noise
  45	 80000	63.1	88.1	2435	very high noise
  46	 80000	67.3	95.3	2400	very high noise
  47	 80000	65.5	102.8	2346	very high noise
  48	 80000	65.6	108.2	2292	very high noise
  49	 80000	67.5	95.4	2399	very high noise
  50	 80000	62.6	89.5	2406	very high noise
  51	 80000	64.8	91.8	2404	very high noise
  52	 80000	61.7	86.9	2418	very high noise
  53	 80000	63.6	92.5	2412	very high noise
  54	 80000	63.9	94.4	2383	very high noise
  55	 80000	63.6	92.0	2403	very high noise
  56	 80000	63.2	92.7	2402	very high noise
  57	 80000	66.6	92.1	2400	very high noise
  58	 80000	65.4	95.3	2353	very high noise
  59	 80000	64.6	91.6	2414	very high noise
  60	 80000	65.6	94.8	2396	very high noise
  61	 80000	65.3	94.3	2378	very high noise
  62	 80000	64.8	92.7	2399	very high noise
  63	 80000	67.1	92.3	2442	very high noise
  64	 80000	66.1	93.7	2382	very high noise
  65	 80000	67.3	97.3	2375	very high noise
  66	 80000	68.2	94.5	2373	very high noise
  67	 80000	66.2	93.2	2390	very high noise
  68	 80000	65.2	93.5	2372	very high noise
  69	 80000	68.7	93.2	2409	very high noise
  70	 80000	68.2	97.3	2382	very high noise
  71	 80000	67.8	94.1	2362	very high noise
  72	 80000	64.8	90.1	2399	very high noise
  73	 80000	63.5	87.8	2396	very high noise
  74	 80000	68.1	99.5	2372	very high noise
  75	 80000	66.9	96.1	2408	very high noise
  76	 80000	64.0	92.5	2362	very high noise
  77	 80000	63.0	93.2	2407	very high noise
  78	 80000	66.7	97.4	2361	very high noise
  79	 80000	65.1	91.0	2400	very high noise
  80	 80000	64.1	88.3	2395	very high noise
  81	 80000	66.1	95.1	2385	very high noise
  82	 80000	68.3	93.0	2375	very high noise
  83	 80000	62.2	84.8	2437	very high noise
  84	 80000	65.0	88.6	2365	very high noise
  85	 80000	65.0	92.2	2383	very high noise
  86	 80000	62.8	91.0	2388	very high noise
  87	 80000	63.6	89.5	2389	very high noise
  88	 80000	64.6	92.4	2368	very high noise
  89	 80000	64.4	92.6	2394	very high noise
  90	 80000	62.2	89.0	2431	very high noise
  91	 80000	63.6	90.4	2376	very high noise
  92	 80000	64.6	94.3	2396	very high noise
  93	 80000	68.0	99.4	2323	very high noise
  94	 80000	64.1	93.0	2402	very high noise
  95	 80000	66.1	93.5	2402	very high noise
  96	 80000	66.2	94.4	2373	very high noise
  97	 80000	63.7	89.6	2404	very high noise
  98	 80000	65.1	95.1	2388	very high noise
  99	 80000	66.4	96.0	2364	very high noise
 100	 80000	62.7	92.0	2412	very high noise
 101	 80000	63.1	92.3	2415	very high noise
 102	 80000	64.8	94.7	2367	very high noise
 103	 80000	62.6	87.6	2401	very high noise
 104	 80000	62.7	87.2	2421	very high noise
 105	 80000	63.4	89.5	2389	very high noise
 106	 80000	63.1	83.6	2396	very high noise
 107	 80000	64.6	93.8	2393	very high noise
 108	 80000	64.1	90.4	2393	very high noise
 109	 80000	63.3	85.7	2402	very high noise
 110	 80000	63.0	91.2	2412	very high noise
 111	 80000	64.6	95.2	2360	very high noise
 112	 80000	63.1	90.5	2389	very high noise
 113	 80000	64.0	89.6	2407	very high noise
 114	 80000	66.2	99.1	2369	very high noise
 115	 80000	65.1	94.1	2362	very high noise
 116	 80000	64.3	91.6	2387	very high noise
 117	 80000	64.2	91.8	2387	very high noise
 118	 80000	68.2	102.4	2353	very high noise
 119	 80000	60.7	89.2	2428	very high noise
 120	 80000	66.3	96.1	2401	very high noise
 121	 80000	65.9	95.2	2363	very high noise
