#chan	code	gain	vt50	innse	comment
   0	 80000	61.9	99.4	4002	very high noise
   1	 80000	62.9	95.4	3048	very high noise
   2	 80000	67.4	93.8	2600	very high noise
   3	 80000	67.1	94.9	2468	very high noise
   4	 80000	65.6	89.5	2425	very high noise
   5	 80000	67.3	97.9	2298	very high noise
   6	 80000	61.7	82.8	2368	very high noise
   7	 80000	64.9	91.6	2314	very high noise
   8	 80000	64.2	93.0	2306	very high noise
   9	 80000	65.8	96.4	2291	very high noise
  10	 80000	65.9	95.4	2285	very high noise
  11	 80000	66.0	92.2	2319	very high noise
  12	 80000	61.5	88.6	2334	very high noise
  13	 80000	65.5	91.9	2311	very high noise
  14	 80000	66.8	94.8	2290	very high noise
  15	 80000	68.1	98.9	2297	very high noise
  16	 80000	66.2	97.3	2299	very high noise
  17	 80000	65.3	93.5	2322	very high noise
  18	 80000	66.7	97.4	2287	very high noise
  19	 80000	64.4	90.5	2346	very high noise
  20	 80000	65.1	86.9	2333	very high noise
  21	 80000	66.9	95.5	2312	very high noise
  22	 80000	63.1	88.6	2305	very high noise
  23	 80000	67.3	96.3	2287	very high noise
  24	 80000	65.8	91.1	2324	very high noise
  25	 80000	65.6	95.2	2325	very high noise
  26	 80000	64.1	91.3	2340	very high noise
  27	 80000	64.8	94.5	2307	very high noise
  28	 80000	65.3	93.8	2302	very high noise
  29	 80000	65.3	96.3	2321	very high noise
  30	 80000	66.5	97.7	2277	very high noise
  31	 80000	64.3	90.1	2342	very high noise
  32	 80000	63.9	89.6	2317	very high noise
  33	 80000	63.9	89.8	2340	very high noise
  34	 80000	64.6	95.1	2325	very high noise
  35	 80000	65.7	90.5	2322	very high noise
  36	 80000	65.5	92.3	2306	very high noise
  37	 80000	63.8	90.2	2329	very high noise
  38	 80000	64.1	94.8	2345	very high noise
  39	 80000	64.9	93.0	2319	very high noise
  40	 80000	64.2	90.8	2370	very high noise
  41	 80000	64.5	93.2	2329	very high noise
  42	 80000	65.5	95.2	2302	very high noise
  43	 80000	64.9	91.5	2340	very high noise
  44	 80000	66.6	94.7	2308	very high noise
  45	 80000	65.4	95.2	2325	very high noise
  46	 80000	69.1	99.0	2316	very high noise
  47	 80000	65.6	90.0	2318	very high noise
  48	 80000	65.0	90.0	2345	very high noise
  49	 80000	69.2	96.3	2335	very high noise
  50	 80000	64.3	93.2	2332	very high noise
  51	 80000	66.4	95.2	2307	very high noise
  52	 80000	64.1	93.2	2333	very high noise
  53	 80000	64.9	93.0	2334	very high noise
  54	 80000	64.9	91.6	2329	very high noise
  55	 80000	65.4	95.8	2297	very high noise
  56	 80000	63.7	90.2	2366	very high noise
  57	 80000	68.9	99.8	2288	very high noise
  58	 80000	66.4	92.3	2317	very high noise
  59	 80000	66.5	94.9	2341	very high noise
  60	 80000	67.4	95.1	2338	very high noise
  61	 80000	66.2	94.9	2300	very high noise
  62	 80000	64.6	82.2	2364	very high noise
  63	 80000	69.2	96.2	2328	very high noise
  64	 80000	67.8	94.0	2308	very high noise
  65	 80000	68.6	98.0	2320	very high noise
  66	 80000	69.2	95.2	2315	very high noise
  67	 80000	68.3	99.7	2270	very high noise
  68	 80000	66.7	94.0	2320	very high noise
  69	 80000	71.4	104.1	2257	very high noise
  70	 80000	70.3	122.1	2047	very high noise
  71	 80000	69.5	94.9	2291	very high noise
  72	 80000	67.1	97.1	2313	very high noise
  73	 80000	65.8	94.5	2319	very high noise
  74	 80000	69.1	96.8	2280	very high noise
  75	 80000	67.8	91.0	2338	very high noise
  76	 80000	65.1	92.9	2292	very high noise
  77	 80000	64.5	94.0	2322	very high noise
  78	 80000	67.7	94.7	2295	very high noise
  79	 80000	66.4	91.1	2304	very high noise
  80	 80000	66.3	95.2	2318	very high noise
  81	 80000	67.8	95.8	2308	very high noise
  82	 80000	70.0	99.9	2301	very high noise
  83	 80000	65.1	91.2	2309	very high noise
  84	 80000	67.0	95.0	2313	very high noise
  85	 80000	68.0	118.8	2057	very high noise
  86	 80000	63.7	88.9	2313	very high noise
  87	 80000	65.1	93.0	2347	very high noise
  88	 80000	65.6	90.4	2326	very high noise
  89	 80000	65.9	93.2	2315	very high noise
  90	 80000	61.1	75.6	2389	very high noise
  91	 80000	65.0	91.0	2323	very high noise
  92	 80000	66.4	94.8	2334	very high noise
  93	 80000	69.3	97.1	2289	very high noise
