#chan	code	gain	vt50	innse	comment
   0	     4	75.5	104.4	4345	inefficient
   1	     4	73.0	114.8	4052	inefficient
   2	     4	70.3	106.8	4042	inefficient
   3	     4	75.5	127.0	3715	inefficient
   4	     4	72.9	111.0	3885	inefficient
   5	     4	73.6	109.5	3916	inefficient
   6	     4	73.4	128.0	3562	inefficient
   7	     4	72.6	128.4	3656	inefficient
   8	     4	74.9	117.7	3785	inefficient
   9	     4	72.2	126.6	3624	inefficient
  10	     4	71.5	119.6	3724	inefficient
  11	     4	74.2	125.5	3632	inefficient
  12	     4	73.8	120.6	3753	inefficient
  13	     4	74.2	123.5	3671	inefficient
  14	     4	71.1	123.4	3729	inefficient
  15	     4	73.1	119.7	3780	inefficient
  16	     4	71.7	117.9	3800	inefficient
  17	     4	71.2	122.0	3756	inefficient
  18	     4	72.7	116.7	3880	inefficient
  19	     4	72.6	121.8	3798	inefficient
  20	     4	73.6	123.9	3729	inefficient
  21	     4	75.0	132.0	3577	inefficient
  22	     4	72.3	114.8	3899	inefficient
  23	     4	72.6	120.5	3835	inefficient
  24	     4	73.2	111.2	3947	inefficient
  25	     4	74.2	121.8	3802	inefficient
  26	     4	74.4	121.2	3766	inefficient
  27	     4	73.1	120.2	3807	inefficient
  28	     4	69.8	110.9	3944	inefficient
  29	     4	71.1	116.6	3912	inefficient
  30	     4	71.0	119.6	3759	inefficient
  31	     4	72.7	123.1	3740	inefficient
  32	     4	71.4	119.4	3850	inefficient
  33	     4	72.0	122.8	3773	inefficient
  34	     4	73.7	118.7	3829	inefficient
  35	     4	73.2	120.5	3769	inefficient
  36	     4	72.7	122.0	3723	inefficient
  37	     4	71.6	121.4	3820	inefficient
  38	     4	70.6	108.2	3933	inefficient
  39	     4	73.2	116.4	3866	inefficient
  40	     4	75.8	119.4	3820	inefficient
  41	     4	72.9	132.4	3598	inefficient
  42	     4	71.1	105.0	4014	inefficient
  43	     4	72.5	122.2	3768	inefficient
  44	     4	71.2	122.4	3780	inefficient
  45	     4	72.1	107.4	4002	inefficient
  46	     4	73.1	121.1	3819	inefficient
  47	     4	72.7	119.1	3812	inefficient
  48	     4	72.4	123.3	3762	inefficient
  49	     4	71.2	124.4	3772	inefficient
  50	     4	72.4	113.3	4052	inefficient
  51	     4	73.3	125.0	3865	inefficient
  52	     4	71.2	121.1	3899	inefficient
  53	     4	74.4	117.9	3929	inefficient
  54	     4	73.3	121.4	3840	inefficient
  55	     4	75.1	135.9	3551	inefficient
